Q10 - Alinhamento interno dos partidos
(Qual partido convence mais seus deputados a seguir a orientacao partidaria)

Q10 - Ranking de alinhamento interno - consolidado (2023-2026)
 posicao | sigla_partido | ideologia_score | ideologia_faixa | campo_ideologico | qtd_deputados | total_votos_com_diretriz | votos_alinhados | votos_contrarios | pct_alinhamento 
---------+---------------+-----------------+-----------------+------------------+---------------+--------------------------+-----------------+------------------+-----------------
 PDT           |           3.855 | Centro-esquerda | esquerda         |      204533 | Idilvan Alencar                     |                       23 |              22 |                     95.65
 PDT           |           3.855 | Centro-esquerda | esquerda         |      160598 | Flávia Morais                       |                      121 |             115 |                     95.04
 PDT           |           3.855 | Centro-esquerda | esquerda         |      204541 | Eduardo Bismarck                    |                       43 |              40 |                     93.02
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220623 | Duda Salabert                       |                      152 |             141 |                     92.76
 PDT           |           3.855 | Centro-esquerda | esquerda         |       73486 | Pompeo de Mattos                    |                      165 |             153 |                     92.73
 PDT           |           3.855 | Centro-esquerda | esquerda         |      178835 | Afonso Motta                        |                      178 |             165 |                     92.70
 PDT           |           3.855 | Centro-esquerda | esquerda         |      220687 | Márcio Honaiser                     |                      123 |             112 |                     91.06
 PL            |           8.796 | Extrema direita | direita          |      220625 | Delegada Ione                       |                       20 |              20 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      204518 | Dr. Frederico                       |                       18 |              18 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      198197 | Greyce Elias                        |                       20 |              20 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      204531 | Guilherme Derrite                   |                        9 |               9 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |       98615 | Ismael                              |                       33 |              33 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      225846 | Itamar Paim                         |                       15 |              15 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      178954 | Lucio Mosquini                      |                       28 |              28 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      220706 | Padovani                            |                        4 |               4 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      165470 | Rodrigo Valadares                   |                       33 |              33 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      141555 | Vinicius Carvalho                   |                       35 |              35 |                    100.00
 PL            |           8.796 | Extrema direita | direita          |      204449 | Nelson Barbudo                      |                      127 |             126 |                     99.21
 PL            |           8.796 | Extrema direita | direita          |      160558 | Paulo Freire Costa                  |                      556 |             550 |                     98.92
 PL            |           8.796 | Extrema direita | direita          |      178937 | Altineu Côrtes                      |                      265 |             262 |                     98.87
 PL            |           8.796 | Extrema direita | direita          |      160758 | Domingos Sávio                      |                      579 |             571 |                     98.62
 PL            |           8.796 | Extrema direita | direita          |      229112 | Pedro Jr                            |                       57 |              56 |                     98.25
 PL            |           8.796 | Extrema direita | direita          |      227991 | Dr Flávio                           |                      170 |             167 |                     98.24
 PL            |           8.796 | Extrema direita | direita          |      220611 | General Pazuello                    |                      604 |             593 |                     98.18
 PL            |           8.796 | Extrema direita | direita          |      227310 | Silvio Antonio                      |                      161 |             158 |                     98.14
 PL            |           8.796 | Extrema direita | direita          |      220693 | Roberta Roma                        |                      484 |             474 |                     97.93
 PL            |           8.796 | Extrema direita | direita          |      220595 | Coronel Fernanda                    |                      707 |             692 |                     97.88
 PL            |           8.796 | Extrema direita | direita          |      220594 | Coronel Assis                       |                       46 |              45 |                     97.83
 PL            |           8.796 | Extrema direita | direita          |      178985 | Miguel Lombardi                     |                      588 |             575 |                     97.79
 PL            |           8.796 | Extrema direita | direita          |      221328 | Adilson Barroso                     |                      536 |             524 |                     97.76
 PL            |           8.796 | Extrema direita | direita          |      220596 | Amália Barros                       |                      268 |             262 |                     97.76
 PL            |           8.796 | Extrema direita | direita          |      220613 | Roberto Monteiro Pai                |                      592 |             578 |                     97.64
 PL            |           8.796 | Extrema direita | direita          |      161550 | Emidinho Madeira                    |                      455 |             444 |                     97.58
 PL            |           8.796 | Extrema direita | direita          |      160640 | Eros Biondini                       |                      569 |             554 |                     97.36
 PL            |           8.796 | Extrema direita | direita          |       74585 | Lincoln Portela                     |                      559 |             544 |                     97.32
 PL            |           8.796 | Extrema direita | direita          |      220603 | Dani Cunha                          |                       37 |              36 |                     97.30
 PL            |           8.796 | Extrema direita | direita          |      204390 | Professor Alcides                   |                      533 |             518 |                     97.19
 PL            |           8.796 | Extrema direita | direita          |       74428 | Mendonça Filho                      |                       34 |              33 |                     97.06
 PL            |           8.796 | Extrema direita | direita          |      204444 | Helio Lopes                         |                      507 |             492 |                     97.04
 PL            |           8.796 | Extrema direita | direita          |      178908 | Delegado Éder Mauro                 |                      591 |             573 |                     96.95
 PL            |           8.796 | Extrema direita | direita          |      230767 | Rodrigo da Zaeli                    |                      163 |             158 |                     96.93
 PL            |           8.796 | Extrema direita | direita          |       74273 | Jefferson Campos                    |                      584 |             566 |                     96.92
 PL            |           8.796 | Extrema direita | direita          |      229333 | Gláucia Santiago                    |                       59 |              57 |                     96.61
