Ranking global - todos os anos
 id_deputado |                        nome                         | sigla_uf | sigla_partido | gasto_total 
      178881 | ALUISIO GUIMARAES MENDES FILHO                      | MA       | REPUBLICANOS  |  1491871.50
      220641 | RODRIGO GAMBALE VIEIRA                              | SP       | PODE          |  1490743.34
      220654 | PAULO FRANCISCO MUNIZ BILYNSKYJ                     | SP       | PL            |  1490720.50
      205550 | JORGE BRAZ DE OLIVEIRA                              | RJ       | REPUBLICANOS  |  1490597.74
      141531 | RODRIGO BATISTA DE CASTRO                           | MG       | UNIAO         |  1490299.76
      220706 | NELSON FERNANDO PADOVANI                            | PR       | PP            |  1489246.38
       74141 | JOSIAS GOMES DA SILVA                               | BA       | PT            |  1488596.72
      160604 | PEDRO FRANCISCO UCZAI                               | SC       | PT            |  1488218.62
      220702 | GERALDO GABRIEL MENDES                              | PR       | UNIAO         |  1488201.25
      204407 | FERNANDA MELCHIONNA E SILVA                         | RS       | PSOL          |  1487792.99
      220580 | MARIA GORETH DA SILVA E SOUSA                       | AP       | PDT           |  1486660.32
      204525 | ROSANA DE OLIVEIRA VALLE                            | SP       | PL            |  1486531.13
      165470 | RODRIGO SANTANA VALADARES                           | SE       | PL            |  1485962.83
      220635 | BRUNO AREVALO GANEM                                 | SP       | PODE          |  1485863.77
      220600 | JOSE EURIPEDES CLEMENTE                             | RO       | UNIAO         |  1484839.30
      204412 | ZACARIAS CALIL HAMU                                 | GO       | MDB           |  1484023.74
      204563 | JOSIMAR CUNHA RODRIGUES                             | MA       | PL            |  1482878.87
      161550 | EMIDIO ALVES MADEIRA JUNIOR                         | MG       | PL            |  1482323.32
      204441 | OTONI MOURA DE PAULO JUNIOR                         | RJ       | PSD           |  1481785.29
      171617 | PAULO FERNANDO DOS SANTOS                           | AL       | PT            |  1480732.65
       98148 | VALDIR VITAL COBALCHINI                             | SC       | MDB           |  1478692.14
      220707 | AMANDA KELLY GENTIL GUIMARÃES ROSA                  | MA       | PP            |  1478520.97
      220564 | YANDRA BARRETO FERREIRA                             | SE       | UNIAO         |  1477953.17
      220691 | DIEGO HENRIQUE SILVA CERQUEIRA MARTINS              | BA       | REPUBLICANOS  |  1476720.91
      220575 | SONIZE PIMENTEL DOS SANTOS BARBOSA                  | AP       | PL            |  1476152.56
      160599 | DIMAS FABIANO TOLEDO JÚNIOR                         | MG       | PP            |  1474162.29
      141487 | LUIZ FERNANDO RAMOS FARIA                           | MG       | UNIAO         |  1473569.37
      220579 | SILVIA NOBRE LOPES                                  | AP       | PL            |  1472791.83
      157130 | TÚLIO GADÊLHA SALES DE MELO                         | PE       | PSD           |  1472126.83
       73433 | ARLINDO CHIGNALIA JUNIOR                            | SP       | PT            |  1472074.74
      220618 | JOSÉ PORTUGAL NETO                                  | RJ       | PODE          |  1471127.74
      171786 | MIGUEL ÂNGELO MONTEIRO ANDRADE                      | MG       | PT            |  1465285.95
       98615 | ISMAEL DOS SANTOS                                   | SC       | PL            |  1462449.97
      204560 | ADOLFO VIANA DE CASTRO NETO                         | BA       | PSDB          |  1462196.85
      141391 | ARNALDO CALIL PEREIRA JARDIM                        | SP       | CIDADANIA     |  1459560.98
      220566 | Lêda Borges de Moura                                | GO       | REPUBLICANOS  |  1457900.10
      204570 | GILDENEMIR DE LIMA SOUSA                            | MA       | PL            |  1457579.02
      220689 | MARIA DEUSDETE LIMA CUNHA RODRIGUES                 | MA       | PL            |  1456289.93
      220613 | ROBERTO LUIZ RODRIGUES DE OLIVEIRA                  | RJ       | PL            |  1455090.92
       73579 | JOÃO ALBERTO FRAGA SILVA                            | DF       | PL            |  1450680.07
      122158 | PEDRO PAULO CARVALHO TEIXEIRA                       | RJ       | PSD           |  1445768.06
      220687 | MARCIO JOSE HONAISER                                | MA       | SOLIDARIEDADE |  1443124.31
       74646 | AÉCIO NEVES DA CUNHA                                | MG       | PSDB          |  1443049.09
      220567 | JEFERSON RODRIGUES LEMOS                            | GO       | PSDB          |  1441683.09
      204460 | Carlos Roberto Jordy Coelho de Mattos               | RJ       | PL            |  1440662.77
      223128 | RODRIGO TLUSTIK VENEK                               | PR       | PSD           |  1439474.62
      220598 | TARCISIO MOTTA DE CARVALHO                          | RJ       | PSOL          |  1434528.67
      204394 | GERVÁSIO AGRIPINO MAIA                              | PB       | PCDOB         |  1433556.40
      141555 | VINICIUS RAPOZO DE CARVALHO                         | SP       | PL            |  1433379.46
      160558 | PAULO ROBERTO FREIRE DA COSTA                       | SP       | PL            |  1431271.16
      220563 | ICARO BARBOSA COSTA                                 | SE       | REPUBLICANOS  |  1430554.86
      204559 | JOSÉ CERQUEIRA DE SANTANA NETO                      | BA       | PT            |  1427085.23
      141431 | FERNANDO BEZERRA DE SOUZA COELHO FILHO              | PE       | UNIAO         |  1425330.51
      178854 | ELMAR JOSE VIEIRA NASCIMENTO                        | BA       | UNIAO         |  1425280.50
       72442 | FELIPE AUGUSTO LYRA CARRERAS                        | PE       | PSB           |  1425199.13
      220585 | FRANCISCO EMERSON ASSIS DE LUCENA                   | PB       | PSD           |  1421168.75
      220577 | JOSÉ AUGUSTO PUPPIO REIS JÚNIOR                     | AP       | MDB           |  1418782.95
      220576 | ALFREDO GASPAR DE MENDONÇA NETO                     | AL       | PL            |  1414686.44
      160575 | ÉRIKA JUCÁ KOKAY                                    | DF       | PT            |  1413053.39
      220629 | DANDARA TONANTZIN SILVA CASTRO                      | MG       | PT            |  1412281.42
      178943 | MARCOS BEZERRA RIBEIRO SOARES                       | RJ       | PSDB          |  1411698.46
      160598 | FLÁVIA CARREIRO ALBUQUERQUE MORAIS                  | GO       | MDB           |  1410337.05
      204535 | SAMIA DE SOUZA BOMFIM                               | SP       | PSOL          |  1409483.07
       74158 | MÁRIO LÚCIO HERINGER                                | MG       | PDT           |  1409343.74
      204526 | LUIZ PHILIPPE DE ORLEANS BRAGANÇA                   | SP       | PL            |  1406612.66
      220602 | DIMAS DE PAIVA GADELHA JUNIOR                       | RJ       | PT            |  1406557.26
       73701 | BENEDITA SOUZA DA SILVA SAMPAIO                     | RJ       | PT            |  1405856.99
      220621 | EVANDRO GONÇALVES DA SILVA JÚNIOR                   | RN       | PL            |  1404926.88
       74283 | VICENTE PAULO DA SILVA                              | SP       | PT            |  1401545.11
      178876 | CELIO ANTONIO DA SILVEIRA                           | GO       | MDB           |  1400905.22
       74554 | JOSÉ ALVES ROCHA                                    | BA       | UNIAO         |  1400840.35
      141516 | PAULO ABI-ACKEL                                     | MG       | PSDB          |  1400091.39
      220661 | MATHEUS SOARES NORONHA                              | CE       | PL            |  1397822.17
      220676 | ANDREIA BRITO GONÇALVES SIQUEIRA                    | PA       | PSB           |  1397106.11
      204456 | GUTEMBERG REIS DE OLIVEIRA                          | RJ       | MDB           |  1392001.63
      220623 | DUDA SALABERT ROSA                                  | MG       | PSOL          |  1391715.16
      220605 | EDUARDO CARVALHO BANDEIRA DE MELLO                  | RJ       | PV            |  1391216.15
      141458 | JOÃO CARLOS PAOLILO BACELAR FILHO                   | BA       | PL            |  1390147.16
      214694 | JORGE GOETTEN DE LIMA                               | SC       | REPUBLICANOS  |  1387233.08
      160512 | AUREO LIDIO MOREIRA RIBEIRO                         | RJ       | SOLIDARIEDADE |  1385001.66
       74161 | REGINALDO LÁZARO DE OLIVEIRA LOPES                  | MG       | PT            |  1382125.38
      220565 | ADRIANA SAUTHIER ACCORSI                            | GO       | PT            |  1380520.15
      204515 | ANDRE LUIS GASPAR JANONES                           | MG       | REDE          |  1378289.51
       74784 | LUIZA ERUNDINA DE SOUSA                             | SP       | PSOL          |  1375228.94
      204404 | LUCAS BELLO REDECKER                                | RS       | PSD           |  1375114.98
      204464 | TALIRIA PETRONE SOARES                              | RJ       | PSOL          |  1370502.32
      204524 | ANTÔNIO PINHEIRO NETO                               | MG       | PP            |  1370055.96
      141480 | LÁZARO BOTELHO MARTINS                              | TO       | PP            |  1369042.18
      204572 | ALBERTO BARROS CAVALCANTE NETO                      | AM       | PL            |  1366293.89
      220681 | FÁBIO HENRIQUE DIAS DE MACEDO                       | MA       | PODE          |  1364053.73
      204419 | GLAUSKSTON BATISTA RIOS                             | GO       | PODE          |  1363006.48
      204494 | FREDERICO BORGES DA COSTA                           | MG       | PRD           |  1361910.44
      220534 | DAVYS FREDERICO TEIXEIRA LINHARES                   | DF       | REPUBLICANOS  |  1360905.37
      220604 | MARCOS PAULO BARBOSA TAVARES                        | RJ       | PDT           |  1358060.86
       74848 | JANDIRA FEGHALI                                     | RJ       | PCDOB         |  1357972.41
      218086 | ELIANE DE SOUSA ALVES                               | SP       | REPUBLICANOS  |  1357640.81
       73604 | RUI GOETHE DA COSTA FALCÃO                          | SP       | PT            |  1353206.54
      220532 | RAFAEL CAVALCANTI PRUDENTE                          | DF       | MDB           |  1352339.59
      160161 | MARCELO ANDRE CID HERACLITO DO PORTO QUEIROZ        | RJ       | PSDB          |  1351962.16
      220616 | LUCIANO VIEIRA MENDES                               | RJ       | PSDB          |  1349393.14
      160640 | EROS FERREIRA BIONDINI                              | MG       | PL            |  1349018.23
      220630 | PEDRO DOSHIKAZU PIANCHAO AIHARA                     | MG       | PP            |  1347926.90
      204573 | OTTO ROBERTO MENDONÇA DE ALENCAR FILHO              | BA       | PSD           |  1346690.52
       73801 | RENILDO VASCONCELOS CALHEIROS                       | PE       | PCDOB         |  1343383.03
      160976 | FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA          | SP       | PSD           |  1334793.79
       73531 | IVAN VALENTE                                        | SP       | PSOL          |  1332876.20
      220660 | YURY BRUNO ALENCAR ARAUJO                           | CE       | MDB           |  1327954.02
      220665 | ERICA CLARISSA BORBA CORDEIRO DE MOURA              | PE       | PP            |  1325091.58
      220686 | HILDELIS SILVA DUARTE JUNIOR                        | MA       | AVANTE        |  1324370.05
      178896 | NEWTON CARDOSO JUNIOR                               | MG       | MDB           |  1319489.04
      204571 | ALEX MARCO SANTANA SOUSA                            | BA       | REPUBLICANOS  |  1319321.16
      220645 | ERIKA SANTOS SILVA                                  | SP       | PSOL          |  1317969.42
      178966 | Geovânia de Sá                                      | SC       | REPUBLICANOS  |  1315794.37
      204374 | BEATRIZ KICIS TORRENTS DE SORDI                     | DF       | PL            |  1315758.43
      220526 | GILVAN AGUIAR COSTA                                 | ES       | PL            |  1310535.46
      198197 | GREYCE DE QUEIROZ ELIAS                             | MG       | PL            |  1309472.94
       73778 | LUIZ CARLOS JORGE HAULY                             | PR       | PODE          |  1304919.10
      226708 | ALLAN QUADROS GARCÊS                                | MA       | PP            |  1302604.62
      220638 | ANTONIO CARLOS RODRIGUES                            | SP       | PODE          |  1280454.39
      178937 | ALTINEU CÔRTES FREITAS COUTINHO                     | RJ       | PL            |  1278101.83
      204539 | HERCÍLIO ARAÚJO DINIZ FILHO                         | MG       | MDB           |  1266443.36
      204474 | JUAREZ ALVES DA COSTA                               | MT       | REPUBLICANOS  |  1263533.62
      220569 | SILVYE ALVES DA SILVA                               | GO       | UNIAO         |  1262240.56
      204422 | OSSESIO JOSE DA SILVA                               | PE       | REPUBLICANOS  |  1255170.09
      220712 | FAUSTO VIEIRA DOS SANTOS JUNIOR                     | AM       | UNIAO         |  1253927.59
      226837 | SAULO PEDROSO DE SOUZA                              | SP       | PSD           |  1244120.66
      178873 | HELDER IGNACIO SALOMAO                              | ES       | PT            |  1238380.35
       74478 | LUCIANO CALDAS BIVAR                                | PE       | MDB           |  1220019.59
      220644 | ROSANGELA MARIA WOLFF DE QUADROS MORO               | SP       | PL            |  1219492.40
      220639 | GUILHERME CASTRO BOULOS                             | SP       | PSOL          |  1211737.28
      152605 | GLAUBER DE MEDEIROS BRAGA                           | RJ       | PSOL          |  1207506.91
      220713 | SAULLO VELAME VIANNA                                | AM       | MDB           |  1207034.80
      161440 | RAFAEL PEZENTI                                      | SC       | MDB           |  1205051.46
      204462 | CHRISTINE NOGUEIRA DOS REIS TONIETTO                | RJ       | PL            |  1203921.25
      204507 | CARLA ZAMBELLI SALGADO DE OLIVEIRA                  | SP       | PL            |  1199457.19
      220533 | Reginaldo Veras Coelho                              | DF       | PV            |  1183768.42
      220552 | LUCIANO LORENZINI ZUCCO                             | RS       | PL            |  1176965.01
      221338 | LUCIENE CAVALCANTE DA SILVA                         | SP       | PSOL          |  1174159.14
      138286 | LUCIANO ALVES DOS SANTOS                            | PR       | PSD           |  1172127.70
       74858 | LUIZ LINDBERGH FARIAS FILHO                         | RJ       | PT            |  1167353.45
      204485 | LUIZ CARLOS MOTTA                                   | SP       | PL            |  1160376.62
      209787 | NIKOLAS FERREIRA DE OLIVEIRA                        | MG       | PL            |  1156082.31
      160510 | LUIS HENRIQUE DE OLIVEIRA RESENDE                   | MG       | AVANTE        |  1153034.71
      226179 | GISELA SIMONA VIANA DE SOUZA                        | MT       | UNIAO         |  1130117.75
      178972 | ALEX SPINELLI MANENTE                               | SP       | CIDADANIA     |  1122316.13
      220646 | FELIPE BECARI COMENALE                              | SP       | PODE          |  1120482.59
      163321 | RONALDO NOGUEIRA DE OLIVEIRA                        | RS       | REPUBLICANOS  |  1119752.52
      221378 | REGINETE SOUZA BISPO                                | RS       | PT            |  1115453.49
      220587 | GEHLEN DINIZ ANDRADE                                | AC       | PP            |  1107082.05
      178975 | LUIZ FELIPE BALEIA TENUTO ROSSI                     | SP       | MDB           |  1105398.38
      178985 | MIGUEL LOMBARDI                                     | SP       | PL            |  1104815.59
      204497 | JOÃO FERRARI JÚNIOR                                 | PA       | PSD           |  1103461.23
      220619 | ALEXANDRE RAMAGEM RODRIGUES                         | RJ       | PL            |  1101562.70
      220568 | GUSTAVO GAYER MACHADO DE ARAUJO                     | GO       | PL            |  1099690.92
      204444 | HELIO FERNANDO BARBOSA LOPES                        | RJ       | PL            |  1094487.92
       74299 | JOSÉ LEÔNIDAS DE MENEZES CRISTINO                   | CE       | PDT           |  1090308.60
      220531 | GILVAM MAXIMO                                       | DF       | REPUBLICANOS  |  1083952.43
      204549 | ANTONIO JOSE AGUIAR ALBUQUERQUE                     | CE       | PP            |  1083074.74
      107283 | GLEISI HELENA HOFFMANN                              | PR       | PT            |  1081422.81
      204436 | ISNALDO BULHOES BARROS JUNIOR                       | AL       | MDB           |  1074014.02
      219585 | MARCO AURELIO RIBEIRO                               | PR       | PP            |  1057690.06
      221339 | BENJAMIM DE OLIVEIRA                                | MA       | UNIAO         |  1057264.32
      204482 | EUCLYDES MARCOS PETTERSEN NETO                      | MG       | REPUBLICANOS  |  1056043.26
      204372 | JULIO CESAR RIBEIRO                                 | DF       | REPUBLICANOS  |  1055007.86
      137070 | VICENTE ALVES DE OLIVEIRA JUNIOR                    | TO       | PSDB          |  1026486.00
       74079 | JOSÉ BENITO PRIANTE JÚNIOR                          | PA       | MDB           |  1004970.90
      220627 | PAULO EDUARDO DA COSTA FREIRE                       | RN       | UNIAO         |   999971.97
      204533 | ANTONIO IDILVAN DE LIMA ALENCAR                     | CE       | PSB           |   999084.48
      204449 | NELSON NED PREVIDENTE                               | MT       | PODE          |   993612.89
      220653 | Fábio Eduardo de Oliveira Teruel                    | SP       | MDB           |   990623.41
       74095 | PAUDERNEY TOMAZ AVELINO                             | AM       | UNIAO         |   987902.04
      204520 | GERALDO JUNIO DO AMARAL                             | MG       | PL            |   985661.51
      178946 | SORAYA ALENCAR DOS SANTOS                           | RJ       | PL            |   978232.75
      220657 | ANDRÉ FERNANDES DE MOURA                            | CE       | PL            |   974701.20
      220549 | ANY MACHADO ORTIZ                                   | RS       | PP            |   960805.90
      141450 | HUGO LEAL MELO DA SILVA                             | RJ       | PSD           |   946619.42
       74075 | ELCIONE THEREZINHA ZAHLUTH BARBALHO                 | PA       | MDB           |   944365.46
      204450 | LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR               | RJ       | PP            |   943973.34
      220601 | WASHINGTON LUIZ CARDOSO SIQUEIRA                    | RJ       | PT            |   937018.98
      133810 | MARCELO PIRES MORAES                                | RS       | PL            |   920295.58
      204541 | EDUARDO HENRIQUE MAIA BISMARCK                      | CE       | PV            |   919252.96
      204362 | RICARDO ZANATTA GUIDI                               | SC       | PL            |   919198.21
      204489 | MARCOS ROBERIO RIBEIRO MONTEIRO                     | CE       | PSB           |   896319.71
      220650 | PAULO ALEXANDRE PEREIRA BARBOSA                     | SP       | PSD           |   880895.06
      220593 | ABILIO JACQUES BRUNINI MOUMER                       | MT       | PL            |   871819.53
      156190 | MARCEL VAN HATTEM                                   | RS       | NOVO          |   855410.04
      204459 | DANIELA MOTE DE SOUZA CARNEIRO                      | RJ       | REPUBLICANOS  |   853316.15
      220642 | BRUNO MARCELLO DE OLIVEIRA LIMA                     | SP       | PODE          |   835847.42
       73806 | Roseana Sarney Murad                                | MA       | MDB           |   833031.00
       92346 | EDUARDO NANTES BOLSONARO                            | SP       | PL            |   824286.63
      230768 | JOSE ADRIANO RIBEIRO DA SILVA                       | AC       | PP            |   816441.28
      225730 | ANA PAULA BRANDÃO DA SILVA FARIAS                   | CE       | PODE          |   811752.19
      227433 | DOUGLAS DE PAULO VIEGAS                             | SP       | UNIAO         |   801898.27
       73441 | CELSO UBIRAJARA RUSSOMANNO                          | SP       | REPUBLICANOS  |   800367.29
      171623 | FABIO DE ALMEIDA REIS                               | SE       | PSD           |   800056.82
      213274 | RICARDO AUGUSTO MACHADO DA SILVA                    | SP       | PSD           |   789558.83
      204361 | CARLOS ALBERTO CHIODINI                             | SC       | MDB           |   776109.08
      141518 | PAULO PEREIRA DA SILVA                              | SP       | SOLIDARIEDADE |   766724.42
      222142 | PAULO ADRIANO LOPES LUCINDA TELHADA                 | SP       | PP            |   765528.23
      178909 | HELIO LEITE DA SILVA                                | PA       | UNIAO         |   763163.11
      220673 | LENILDO MENDES DOS SANTOS SERTÃO                    | PA       | PL            |   758835.90
      204387 | GILSON CARDOSO FAHUR                                | PR       | PL            |   750713.72
       74696 | ALBERTO PEREIRA MOURÃO                              | SP       | MDB           |   737490.97
      213762 | HILKEA CARLA DE SOUZA MEDEIROS LIMA                 | RN       | PL            |   730384.14
      178884 | HILDO AUGUSTO DA ROCHA NETO                         | MA       | MDB           |   722731.72
      103758 | LUCIANO PALMA DE AZEVEDO                            | RS       | PSD           |   722353.16
      230767 | RODRIGO LUGLI                                       | MT       | PL            |   713324.08
      220596 | AMÁLIA SCUDELER DE BARROS SANTOS                    | MT       | PL            |   689194.99
      204369 | CAROLINE RODRIGUES DE TONI                          | SC       | PL            |   687807.04
      227660 | JOSENITO VITALE DE JESUS                            | SE       | PSD           |   685527.08
      230957 | João Cury Neto                                      | SP       | MDB           |   679957.55
       74400 | PAULO ROBERTO SEVERO PIMENTA                        | RS       | PT            |   661798.94
      221329 | RICARDO MARTINS DAVID                               | RJ       | PSDB          |   653627.78
      160552 | DANRLEI DE DEUS HINTERHOLZ                          | RS       | PSD           |   644832.87
      160545 | ALEXANDRE LEITE DA SILVA                            | SP       | UNIAO         |   624767.38
      204553 | MANOEL ISIDORIO DE SANTANA JUNIOR                   | BA       | AVANTE        |   622571.92
      175765 | RIBAMAR ANTONIO DA SILVA                            | SP       | PODE          |   609754.94
      116379 | DARCI DE MATOS                                      | SC       | PSD           |   609073.68
      220571 | DANIEL VIEIRA RAMOS                                 | GO       | PSD           |   569399.56
      229432 | LUIZ FERNANDO CARDOSO                               | SC       | MDB           |   564787.21
      204536 | KIM PATROCA KATAGUIRI                               | SP       | MISSAO        |   546688.43
      143942 | CAIO SANTOS VIANNA                                  | RJ       | PSD           |   544139.93
      160541 | ARTHUR CÉSAR PEREIRA DE LIRA                        | AL       | PP            |   528928.23
      230762 | CLAUDIO MARIANO SILVA                               | PA       | UNIAO         |   511089.19
      204365 | GILSON MARQUES VIEIRA                               | SC       | NOVO          |   506352.79
      204448 | LUIZ ANTONIO C. C. CORRÊA DA SILVA                  | RJ       | PP            |   499029.25
      231911 | LENIR CANDIDA DE ASSIS                              | PR       | PT            |   484733.80
      230765 | REJANE DE ALMEIDA                                   | RJ       | PCDOB         |   463541.04
      220634 | MARCELO DE LIMA FERNANDES                           | SP       | PSB           |   452932.25
       73788 | RICARDO JOSÉ MAGALHÃES BARROS                       | PR       | PP            |   444015.70
      178831 | ANDRE DOS SANTOS ABDON                              | AP       | PP            |   401111.80
      204476 | JOÃO FRANCISCO INÁCIO BRAZÃO                        | RJ       | S.PART.       |   399039.18
      233594 | RAFAEL BENTO PEREIRA                                | RO       | PODE          |   389248.21
      160561 | JOSÉ OLIMPIO SILVEIRA MORAES                        | SP       | PL            |   383394.36
      220614 | DANIEL RICARDO SORANZ PINTO                         | RJ       | PSD           |   378584.59
      178886 | JOSE JUSCELINO DOS SANTOS REZENDE FILHO             | MA       | PSDB          |   373349.83
      143084 | Tiago Dimas Braga Pereira                           | TO       | PODE          |   338967.21
      220698 | CARLOS ALBERTO GEBRIM PRETO                         | PR       | PSD           |   335271.38
      160641 | MARCIVANIA DO SOCORRO DA ROCHA FLEXA                | AP       | PCDOB         |   331171.13
      227991 | FLAVIO CAMPOS FERREIRA                              | RJ       | PL            |   326638.25
      204496 | CELSO SABINO DE OLIVEIRA                            | PA       | PDT           |   319219.31
      178962 | ANTONIO CARLOS GOMES DA SILVA                       | RS       | REPUBLICANOS  |   317841.73
      204425 | SILVIO SERAFIM COSTA FILHO                          | PE       | REPUBLICANOS  |   314949.08
      217480 | JONES BARBOSA DE MOURA                              | RJ       | PSD           |   275949.59
      227310 | SILVIO ANTONIO GUIMARAES MACHADO                    | MA       | PL            |   274573.45
      154178 | MILTON VIEIRA PINTO                                 | SP       | REPUBLICANOS  |   270239.73
      229585 | ELISANGELA DOS SANTOS ARAUJO                        | BA       | PT            |   270131.28
      141533 | RODRIGO SOBRAL ROLLEMBERG                           | DF       | PSB           |   258032.98
      128760 | PAULO CELSO FONSECA MARINHO JÚNIOR                  | MA       | PL            |   248194.33
       89536 | PAULO FERNANDO MELO DA COSTA                        | DF       | REPUBLICANOS  |   246997.40
       74065 | FÁTIMA LÚCIA PELAES                                 | AP       | REPUBLICANOS  |   240537.04
      204528 | ADRIANA MIGUEL VENTURA                              | SP       | NOVO          |   231401.90
      182146 | WOLMER DE AZEVEDO ARAUJO                            | MA       | SOLIDARIEDADE |   198602.50
      115200 | ROBERTO RANIERY DE AQUINO PAULINO                   | PB       | REPUBLICANOS  |   198107.21
      227401 | FABIO GONÇALVES DE RUEDA                            | AC       | UNIAO         |   196344.58
      227275 | TACILLA MARIANA CARVALHO SILVA                      | MA       | REPUBLICANOS  |   188355.18
      229082 | KARLA LUCYANA SOARES CANTO COSTA                    | MA       | PDT           |   188221.02
      228616 | REMY ALVES SOARES FILHO                             | MA       | PP            |   187671.30
      204522 | MARCO AURELIO BERTAIOLLI                            | SP       | PSD           |   186772.51
      227323 | LUCIANO RODRIGUES SEIDEL                            | MA       | PL            |   185617.55
      227324 | HENRIQUE CESAR FERREIRA DE MELO LIMA JUNIOR         | MA       | PL            |   184239.21
      204376 | LUIZ ARMANDO SCHROEDER REIS                         | SC       | PP            |   181874.33
      229225 | DAÍZE MICHELE DE AGUIAR GONÇALVES COLLINS           | PE       | PP            |   180903.67
      220008 | ELIZA VIRGINIA DE SOUZA FERNANDES                   | PB       | PP            |   179732.24
       73808 | SÉRGIO LUÍS LACERDA BRITO                           | BA       | PSD           |   179312.23
      122195 | LEONARDO DE MELO GADELHA                            | PB       | PODE          |   177945.54
      234673 | VALDERLAN ALVES DE SOUZA                            | CE       | SOLIDARIEDADE |   177447.74
      229112 | PEDRO SOUZA CATINGUEIRO JUNIOR                      | TO       | PL            |   175492.24
      229069 | SAMUEL ALVES BARRETO                                | SE       | PP            |   174706.21
       74052 | JOÃO BOSCO DA COSTA                                 | SE       | PL            |   173716.14
      233218 | RONDINELLE PEREIRA DE FREITAS                       | CE       | MDB           |   173089.99
      229939 | NEWTON BONIN                                        | PR       | UNIAO         |   172069.17
      226075 | PRISCILA BEZERRA DA COSTA                           | CE       | PL            |   170230.05
      230177 | TADEU MAGELA DE OLIVEIRA                            | CE       | PL            |   169926.25
      234788 | HELOÍSA HELENA LIMA DE MORAES CARVALHO              | RJ       | REDE          |   169488.67
      229333 | GLÁUCIA MARIA SANTIAGO RODRIGUES                    | MG       | PL            |   166310.14
      178882 | ANDRE LUIZ CARVALHO RIBEIRO                         | MA       | PP            |   164150.38
      225727 | ANA FLÁVIA RODRIGUES RAMIRO                         | MT       | MDB           |   161654.52
      129618 | MARIA GORETE PEREIRA                                | CE       | MDB           |   160407.34
      223398 | ULISSES SUAID PORTO GUIMARÃES BORGES                | MG       | MDB           |   158398.59
      234310 | RICARDO MAGNUS OSÓRIO GALVÃO                        | SP       | REDE          |   156472.52
      220705 | DELTAN MARTINAZZO DALLAGNOL                         | PR       | PODE          |   156371.72
      208297 | KATIA REGINA OLIVEIRA DIAS                          | MG       | REPUBLICANOS  |   152277.87
      100689 | OSMARILDO ALVES DE SOUSA                            | GO       | REPUBLICANOS  |   149927.90
       68720 | FABIO HENRIQUE SANTANA DE CARVALHO                  | SE       | UNIAO         |   147119.22
      227370 | FELIPE MAURÍCIO SALIBA DE SOUZA                     | MG       | PRD           |   146797.99
      228941 | DANIEL JOSÉ DA SILVA OLIVEIRA                       | SP       | PODE          |   144400.00
      233598 | SAMUEL JOSE DOS SANTOS                              | GO       | PODE          |   137787.62
      228797 | JÚLIO DA SILVA OLIVEIRA                             | TO       | PP            |   136758.01
      178983 | MARCIO LUIZ ALVINO DE SOUZA                         | SP       | PL            |   135908.70
      235088 | AIRES DO ESPIRITO SANTO RIBEIRO NETO                | MA       | SOLIDARIEDADE |   134929.59
      178905 | FABIO PAULINO GARCIA                                | MT       | UNIAO         |   133242.06
      228837 | JULIANA ROSA DE SOUZA KOLANKIEWICZ                  | MT       | MDB           |   131844.31
      229106 | CARLA SIMARA LUCIANA DA SILVA AYRES                 | SC       | PT            |   129327.56
      226410 | MÁRCIO AURÉLIO CORRÊA                               | GO       | MDB           |   128836.37
      230764 | MAURO IVAN F. SANTIAGO JR                           | MA       | UNIAO         |   126968.00
       77003 | SERGIO AUGUSTO SANTOS RODRIGUES                     | MG       | PODE          |   120320.49
      164360 | CARMEN EMÍLIA BONFÁ ZANOTTO                         | SC       | CIDADANIA     |   116920.36
      226553 | FRANCISCA ELIANE BRAZ DE CARVALHO                   | CE       | PSD           |   114344.94
      234406 | ELMANO FÉRRER DE ALMEIDA                            | PI       | PP            |   114099.77
      234388 | FABIANO LOPES FERREIRA CAZECA                       | MG       | PRD           |   113065.75
      230088 | MAYRA ISABEL CORREIA PINHEIRO                       | CE       | PL            |   105982.73
      160621 | SANDRO ALEX CRUZ DE OLIVEIRA                        | PR       | PSD           |   100384.97
      228272 | DELIO PINHEIRO NETO                                 | MG       | PDT           |    97742.25
      220715 | AMOM MANDEL LINS FILHO                              | AM       | REPUBLICANOS  |    89463.44
      234253 | LUCAS ABRAHAO ROSA CEZARIO DE ALMEIDA               | AP       | REDE          |    84345.50
      233592 | PAULO CESAR LEMOS DE OLIVEIRA                       | AP       | PT            |    81986.16
      227800 | DUARTE EUSTÁQUIO GONÇALVES JUNIOR                   | MG       | REPUBLICANOS  |    81944.51
      160531 | JOHNATHAN PEREIRA DE JESUS                          | RR       | REPUBLICANOS  |    81927.19
      234840 | CRISTIANO BEVILACQUA FURLAN                         | AP       | REDE          |    80000.00
      229259 | PEDRO TOURINHO DE SIQUEIRA                          | SP       | PT            |    78180.83
      222565 | NOELIO DA ROCHA OLIVEIRA                            | CE       | UNIAO         |    71971.34
      132504 | ENIO JOSÉ VERRI                                     | PR       | PT            |    70442.84
      171139 | LORENY MAYARA CAETANO ROBERTO                       | SP       | SOLIDARIEDADE |    64801.73
      204531 | GUILHERME MURARO DERRITE                            | SP       | PP            |    53962.88
