Q10 - Alinhamento interno dos partidos
(Qual partido convence mais seus deputados a seguir a orientacao partidaria)

Q10 - Ranking de alinhamento interno - consolidado (2023-2026)
 posicao | sigla_partido |    ideologia     | qtd_deputados | total_votos_com_diretriz | votos_alinhados | votos_contrarios | pct_alinhamento 
---------+---------------+------------------+---------------+--------------------------+-----------------+------------------+-----------------
 PP            | direita          |      204391 | José Nelto                          |                       41 |              40 |                     97.56
 PP            | direita          |       74550 | João Leão                           |                       38 |              37 |                     97.37
 PP            | direita          |      220583 | Delegado Fabio Costa                |                       30 |              29 |                     96.67
 PP            | direita          |      220684 | Tião Medeiros                       |                       23 |              22 |                     95.65
 PP            | direita          |      123086 | Átila Lira                          |                       79 |              75 |                     94.94
 PP            | direita          |      220585 | Mersinho Lucena                     |                       19 |              18 |                     94.74
 PP            | direita          |      220703 | Neto Carletto                       |                       14 |              13 |                     92.86
 PP            | direita          |      160599 | Dimas Fabiano                       |                       11 |              10 |                     90.91
 PP            | direita          |       66385 | Julio Arcoverde                     |                       11 |              10 |                     90.91
 PP            | direita          |      220707 | Amanda Gentil                       |                       10 |               9 |                     90.00
 PP            | direita          |      107970 | Ana Paula Leão                      |                       18 |              16 |                     88.89
 PP            | direita          |      204524 | Pinheirinho                         |                        9 |               8 |                     88.89
 PP            | direita          |       66828 | Fausto Pinato                       |                       17 |              15 |                     88.24
 PP            | direita          |      220592 | Zezinho Barbary                     |                        8 |               7 |                     87.50
 PP            | direita          |      141480 | Lázaro Botelho                      |                       23 |              20 |                     86.96
 PP            | direita          |      178871 | Evair Vieira de Melo                |                       20 |              17 |                     85.00
 PP            | direita          |      220008 | Eliza Virgínia                      |                        6 |               5 |                     83.33
 PP            | direita          |      204395 | Pedro Lupion                        |                       30 |              25 |                     83.33
 PP            | direita          |      178934 | Toninho Wandscheer                  |                       28 |              23 |                     82.14
 PP            | direita          |      178963 | Covatti Filho                       |                       33 |              27 |                     81.82
 PP            | direita          |      220587 | Gerlen Diniz                        |                       73 |              57 |                     78.08
 PP            | direita          |      178858 | Mário Negromonte Jr.                |                        9 |               7 |                     77.78
 PP            | direita          |      204406 | Pedro Westphalen                    |                        9 |               7 |                     77.78
 PP            | direita          |      160527 | Aguinaldo Ribeiro                   |                        5 |               3 |                     60.00
 PRD           | centro           |      220630 | Pedro Aihara                        |                        2 |               2 |                    100.00
 PRD           | centro           |      235088 | Ribeiro Neto                        |                        4 |               4 |                    100.00
 PSB           | esquerda         |      220676 | Andreia Siqueira                    |                        5 |               5 |                    100.00
 PSB           | esquerda         |      204533 | Idilvan Alencar                     |                        7 |               7 |                    100.00
 PSB           | esquerda         |      204489 | Robério Monteiro                    |                        9 |               9 |                    100.00
 PSB           | esquerda         |      220663 | Eriberto Medeiros                   |                       77 |              76 |                     98.70
 PSB           | esquerda         |      139285 | Lídice da Mata                      |                      102 |             100 |                     98.04
 PSB           | esquerda         |      141533 | Rodrigo Rollemberg                  |                       51 |              50 |                     98.04
 PSB           | esquerda         |      178964 | Heitor Schuch                       |                       50 |              49 |                     98.00
 PSB           | esquerda         |      220662 | Lucas Ramos                         |                       93 |              91 |                     97.85
 PSB           | esquerda         |      160548 | Jonas Donizette                     |                       90 |              88 |                     97.78
 PSB           | esquerda         |      220605 | Bandeira de Mello                   |                       87 |              85 |                     97.70
 PSB           | esquerda         |      204394 | Gervásio Maia                       |                      108 |             105 |                     97.22
 PSB           | esquerda         |      160517 | Paulo Folletto                      |                       66 |              64 |                     96.97
 PSB           | esquerda         |      178931 | Luciano Ducci                       |                       85 |              82 |                     96.47
 PSB           | esquerda         |       72442 | Felipe Carreras                     |                       68 |              65 |                     95.59
 PSB           | esquerda         |      220667 | Pedro Campos                        |                      105 |             100 |                     95.24
 PSB           | esquerda         |      204550 | Júnior Mano                         |                       17 |              16 |                     94.12
 PSB           | esquerda         |      220686 | Duarte Jr.                          |                       91 |              83 |                     91.21
 PSB           | esquerda         |      220664 | Guilherme Uchoa                     |                       72 |              65 |                     90.28
 PSB           | esquerda         |      204534 | Tabata Amaral                       |                       97 |              87 |                     89.69
 PSB           | esquerda         |      220668 | Maria Arraes                        |                        9 |               8 |                     88.89
 PSB           | esquerda         |      178858 | Mário Negromonte Jr.                |                        9 |               8 |                     88.89
 PSB           | esquerda         |      220528 | Dr. Victor Linhalis                 |                        2 |               1 |                     50.00
 PSD           | centro           |       74090 | Átila Lins                          |                        1 |               1 |                    100.00
 PSD           | centro           |      205476 | Charles Fernandes                   |                        8 |               8 |                    100.00
 PSD           | centro           |      116379 | Darci de Matos                      |                        1 |               1 |                    100.00
 PSD           | centro           |      160588 | Diego Andrade                       |                        1 |               1 |                    100.00
 PSD           | centro           |      141450 | Hugo Leal                           |                        1 |               1 |                    100.00
 PSD           | centro           |       98615 | Ismael                              |                        4 |               4 |                    100.00
 PSD           | centro           |       74317 | Júlio Cesar                         |                        1 |               1 |                    100.00
 PSD           | centro           |      122158 | Pedro Paulo                         |                        1 |               1 |                    100.00
 PSD           | centro           |      205865 | Reinhold Stephanes                  |                        1 |               1 |                    100.00
 PSD           | centro           |      213274 | Ricardo Silva                       |                        1 |               1 |                    100.00
 PSD           | centro           |      204557 | Sidney Leite                        |                        7 |               7 |                    100.00
 PSD           | centro           |      220561 | Delegada Katarina                   |                       50 |              49 |                     98.00
 PSD           | centro           |      220536 | Zé Haroldo Cathedral                |                       43 |              41 |                     95.35
 PSD           | centro           |       74856 | Laura Carneiro                      |                       47 |              44 |                     93.62
 PSD           | centro           |      220691 | Diego Coronel                       |                       46 |              43 |                     93.48
 PSD           | centro           |       74574 | Paulo Magalhães                     |                       25 |              23 |                     92.00
 PSD           | centro           |      220658 | Luiz Gastão                         |                       12 |              11 |                     91.67
 PSD           | centro           |      204504 | Cezinha de Madureira                |                        7 |               4 |                     57.14
 PSD           | centro           |      220664 | Guilherme Uchoa                     |                        1 |               0 |                      0.00
 REPUBLICANOS  | direita          |      220542 | Alexandre Guimarães                 |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      178881 | Aluisio Mendes                      |                       16 |              16 |                    100.00
 REPUBLICANOS  | direita          |      123756 | Antônia Lúcia                       |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |       73441 | Celso Russomanno                    |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      218086 | Ely Santos                          |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      204408 | Gustinho Ribeiro                    |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      205550 | Jorge Braz                          |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      204474 | Juarez Costa                        |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      204372 | Julio Cesar Ribeiro                 |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |       98057 | Lafayette de Andrada                |                       30 |              30 |                    100.00
 REPUBLICANOS  | direita          |      220530 | Messias Donato                      |                        6 |               6 |                    100.00
 REPUBLICANOS  | direita          |      154178 | Milton Vieira                       |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      220584 | Murilo Galdino                      |                       27 |              27 |                    100.00
 REPUBLICANOS  | direita          |       89536 | Prof. Paulo Fernando                |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      115200 | Raniery Paulino                     |                        4 |               4 |                    100.00
 REPUBLICANOS  | direita          |      204425 | Silvio Costa Filho                  |                        7 |               7 |                    100.00
 REPUBLICANOS  | direita          |      141555 | Vinicius Carvalho                   |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |       74044 | Wilson Santiago                     |                        1 |               1 |                    100.00
 REPUBLICANOS  | direita          |      220543 | Ricardo Ayres                       |                       40 |              39 |                     97.50
 REPUBLICANOS  | direita          |      220599 | Marcelo Crivella                    |                       19 |              17 |                     89.47
 REPUBLICANOS  | direita          |      220588 | Roberto Duarte                      |                       54 |              46 |                     85.19
 REPUBLICANOS  | direita          |      220551 | Franciane Bayer                     |                        6 |               5 |                     83.33
 REPUBLICANOS  | direita          |      204540 | Maria Rosas                         |                        5 |               4 |                     80.00
 REPUBLICANOS  | direita          |      220539 | Defensor Stélio Dener               |                       13 |              10 |                     76.92
 REPUBLICANOS  | direita          |      178929 | Diego Garcia                        |                       28 |              21 |                     75.00
 REPUBLICANOS  | direita          |      220695 | Rogéria Santos                      |                        4 |               3 |                     75.00
 REPUBLICANOS  | direita          |       74356 | Silas Câmara                        |                        2 |               1 |                     50.00
 REPUBLICANOS  | direita          |      220552 | Zucco                               |                       19 |               7 |                     36.84
 SOLIDARIEDADE | centro           |      220668 | Maria Arraes                        |                       13 |              13 |                    100.00
 SOLIDARIEDADE | centro           |      160512 | Aureo Ribeiro                       |                        3 |               2 |                     66.67
 UNIAO         | centro           |      160545 | Alexandre Leite                     |                        8 |               8 |                    100.00
 UNIAO         | centro           |      109429 | Benes Leocádio                      |                       18 |              18 |                    100.00
 UNIAO         | centro           |      204496 | Celso Sabino                        |                        3 |               3 |                    100.00
 UNIAO         | centro           |      204476 | Chiquinho Brazão                    |                       13 |              13 |                    100.00
 UNIAO         | centro           |      220590 | Coronel Ulysses                     |                       17 |              17 |                    100.00
 UNIAO         | centro           |      220608 | Cristiane Lopes                     |                        8 |               8 |                    100.00
 UNIAO         | centro           |      220692 | Dal Barreto                         |                        9 |               9 |                    100.00
 UNIAO         | centro           |       74467 | Damião Feliciano                    |                        8 |               8 |                    100.00
 UNIAO         | centro           |      220603 | Dani Cunha                          |                       16 |              16 |                    100.00
 UNIAO         | centro           |      204511 | David Soares                        |                        8 |               8 |                    100.00
 UNIAO         | centro           |      178854 | Elmar Nascimento                    |                        3 |               3 |                    100.00
 UNIAO         | centro           |      141431 | Fernando Coelho Filho               |                        7 |               7 |                    100.00
 UNIAO         | centro           |      220600 | Lebrão                              |                        4 |               4 |                    100.00
 UNIAO         | centro           |       74478 | Luciano Bivar                       |                        2 |               2 |                    100.00
 UNIAO         | centro           |      141485 | Luiz Carlos Busato                  |                       13 |              13 |                    100.00
 UNIAO         | centro           |      220609 | Maurício Carvalho                   |                       13 |              13 |                    100.00
 UNIAO         | centro           |      220591 | Meire Serafim                       |                       11 |              11 |                    100.00
 UNIAO         | centro           |      178997 | Moses Rodrigues                     |                        7 |               7 |                    100.00
 UNIAO         | centro           |      220617 | Murillo Gouvea                      |                        8 |               8 |                    100.00
 UNIAO         | centro           |       74095 | Pauderney Avelino                   |                        1 |               1 |                    100.00
 UNIAO         | centro           |      122974 | Pedro Lucas Fernandes               |                       11 |              11 |                    100.00
 UNIAO         | centro           |      221329 | Ricardo Abrão                       |                        8 |               8 |                    100.00
 UNIAO         | centro           |      220713 | Saullo Vianna                       |                       11 |              11 |                    100.00
 UNIAO         | centro           |      220569 | Silvye Alves                        |                       11 |              11 |                    100.00
 UNIAO         | centro           |      234673 | Vanderlan Alves                     |                        3 |               3 |                    100.00
 UNIAO         | centro           |       74428 | Mendonça Filho                      |                       35 |              34 |                     97.14
 UNIAO         | centro           |      220564 | Yandra Moura                        |                       30 |              29 |                     96.67
 UNIAO         | centro           |      220648 | Marangoni                           |                       23 |              22 |                     95.65
 UNIAO         | centro           |      204398 | Felipe Francischini                 |                       44 |              42 |                     95.45
 UNIAO         | centro           |      160600 | Arthur Oliveira Maia                |                       21 |              20 |                     95.24
 UNIAO         | centro           |      220626 | Rafael Simoes                       |                       19 |              18 |                     94.74
 UNIAO         | centro           |       74554 | José Rocha                          |                       14 |              13 |                     92.86
 UNIAO         | centro           |      165470 | Rodrigo Valadares                   |                       27 |              25 |                     92.59
 UNIAO         | centro           |      178993 | Carlos Henrique Gaguim              |                       13 |              12 |                     92.31
 UNIAO         | centro           |      220610 | Dr. Fernando Máximo                 |                       12 |              11 |                     91.67
 UNIAO         | centro           |      220627 | Paulinho Freire                     |                       11 |              10 |                     90.91
 UNIAO         | centro           |      220644 | Rosangela Moro                      |                       63 |              57 |                     90.48
 UNIAO         | centro           |      220594 | Coronel Assis                       |                       31 |              28 |                     90.32
 UNIAO         | centro           |      220656 | Fernanda Pessoa                     |                       51 |              46 |                     90.20
 UNIAO         | centro           |      204512 | Delegado Marcelo Freitas            |                       75 |              67 |                     89.33
 UNIAO         | centro           |      221339 | Dr. Benjamim                        |                        9 |               8 |                     88.89
 UNIAO         | centro           |      204412 | Dr. Zacharias Calil                 |                        9 |               8 |                     88.89
 UNIAO         | centro           |      220646 | Felipe Becari                       |                        9 |               8 |                     88.89
 UNIAO         | centro           |      220706 | Padovani                            |                        9 |               8 |                     88.89
 UNIAO         | centro           |      220576 | Alfredo Gaspar                      |                       71 |              63 |                     88.73
 UNIAO         | centro           |      220702 | Geraldo Mendes                      |                        8 |               7 |                     87.50
 UNIAO         | centro           |      180214 | Pastor Diniz                        |                        8 |               7 |                     87.50
 UNIAO         | centro           |      178860 | Paulo Azi                           |                        8 |               7 |                     87.50
 UNIAO         | centro           |      220712 | Fausto Jr.                          |                       23 |              20 |                     86.96
 UNIAO         | centro           |      178905 | Fabio Garcia                        |                       14 |              12 |                     85.71
 UNIAO         | centro           |      204368 | Fabio Schiochet                     |                        7 |               6 |                     85.71
 UNIAO         | centro           |      204457 | Juninho do Pneu                     |                        7 |               6 |                     85.71
 UNIAO         | centro           |       92102 | Leur Lomanto Júnior                 |                        7 |               6 |                     85.71
 UNIAO         | centro           |       62881 | Danilo Forte                        |                       13 |              11 |                     84.62
 UNIAO         | centro           |      204479 | Nicoletti                           |                       45 |              38 |                     84.44
 UNIAO         | centro           |      220659 | Dayany Bittencourt                  |                       12 |              10 |                     83.33
 UNIAO         | centro           |      220701 | Delegado Matheus Laiola             |                       12 |              10 |                     83.33
 UNIAO         | centro           |      204536 | Kim Kataguiri                       |                       50 |              41 |                     82.00
 UNIAO         | centro           |      220589 | Eduardo Velloso                     |                       11 |               9 |                     81.82
 UNIAO         | centro           |      226179 | Gisela Simona                       |                       55 |              45 |                     81.82
 UNIAO         | centro           |      141531 | Rodrigo de Castro                   |                       11 |               9 |                     81.82
 UNIAO         | centro           |      178943 | Marcos Soares                       |                       16 |              13 |                     81.25
 UNIAO         | centro           |      204459 | Daniela do Waguinho                 |                        9 |               1 |                     11.11
(382 rows)

