 id_deputado |      nome      | tema_ou_tipo | id_votacao  | voto | sigla_tipo | numero | ano |                                                                              ementa                                                                              
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     23 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     24 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     25 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - DTQ 3 => PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     26 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     27 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     28 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     29 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     30 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     31 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     32 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     33 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     34 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     35 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-38  | Sim  | RPD        |     36 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      2 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      3 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023-Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023-Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      7 |   0 | Requerimento de Votação Nominal - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      8 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |      9 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     10 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     11 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     12 |   0 | Votação Nominal do Destaque de Preferência - PL 3025/2023-Destaque de Preferência - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     13 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     14 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     15 |   0 | Requerimento de Adiamento da Discussão - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     16 |   0 | Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     17 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 3025/2023-Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     18 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     19 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     20 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     21 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     22 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     23 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     24 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     25 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - DTQ 3 => PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     26 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     27 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     28 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     29 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     30 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     31 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     32 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     33 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     34 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     35 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-43  | Sim  | RPD        |     36 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     21 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     22 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     23 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     24 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     34 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     25 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - DTQ 3 => PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     26 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     27 |   0 | Votação Nominal do Destaque de Emenda - PL 3025/2023-Destaque de Emenda - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     28 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     29 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     30 |   0 | Requerimento Procedimental Genérico - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     31 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     32 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      2 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      3 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023-Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      5 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023-Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      7 |   0 | Requerimento de Votação Nominal - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      8 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |      9 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     10 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     11 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     12 |   0 | Votação Nominal do Destaque de Preferência - PL 3025/2023-Destaque de Preferência - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     13 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     14 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     15 |   0 | Requerimento de Adiamento da Discussão - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     16 |   0 | Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     17 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 3025/2023-Requerimento de Adiamento da Votação
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     18 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3025/2023-Destaque para Votação em Separado - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     19 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     20 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     33 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     35 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2368697-49  | Sim  | RPD        |     36 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 3025/2023-Requerimento de Retirada de Matéria da Pauta - PL 3025/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      1 |     | Requerimento de Adiamento da Discussão Matéria Urgente
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      2 |     | Requerimento de Adiamento da Votação Matéria Urgente
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      3 |     | Requerimento de Retirada de Matéria da Pauta
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      4 |     | Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      5 |     | Requerimento de Votação Nominal-Destaque para Votação em Separado - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      7 |     | Requerimento de Retirada de Matéria da Pauta - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      8 |     | Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |      9 |     | Requerimento de Retirada de Matéria da Pauta - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |     10 |     | Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |     13 |   0 | Requerimento para Retirada de Tramitação de RPD/DTQ - DTQ 6 => PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2376169-101 | Nao  | RPD        |     14 |   0 | Votação Nominal do Destaque para Votação em Separado - PL 3780/2023-Destaque para Votação em Separado - PL 3780/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      1 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 5038/2023-Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      2 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      3 |   0 | Requerimento de Adiamento da Votação - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      4 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 5038/2023-Requerimento de Adiamento da Votação - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      5 |   0 | Requerimento de Adiamento da Discussão - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão - PL 5038/2023-Requerimento de Adiamento da Discussão - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      7 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      8 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |      9 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     10 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 5038/2023-Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     11 |   0 | Requerimento de Votação Nominal - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     12 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     13 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     14 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     15 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     16 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     17 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 5038/2023-Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     18 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 5038/2023-Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     19 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     20 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     21 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     22 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 5038/2023-Requerimento de Retirada de Matéria da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     23 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     24 |   0 | Requerimento de Inversão da Pauta
      220588 | Roberto Duarte | RPD          | 2397087-45  | Nao  | RPD        |     25 |   0 | Requerimento de Inversão da Pauta - PL 5038/2023
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      2 |   0 | Requerimento de Adiamento da Discussão Matéria Urgente - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      3 |   0 | Requerimento de Adiamento da Votação Matéria Urgente - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      4 |   0 | Requerimento de Votação Nominal - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      5 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 533/2024-Requerimento de Adiamento da Discussão Matéria Urgente - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 533/2024-Requerimento de Adiamento da Votação Matéria Urgente - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      7 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 533/2024-Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      8 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |      9 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 533/2024-Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |     10 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2419128-78  | Sim  | RPD        |     11 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 533/2024-Requerimento de Retirada de Matéria da Pauta - PL 533/2024
      220588 | Roberto Duarte | RPD          | 2422887-23  | Nao  | RPD        |      1 |   0 | Requerimento de Retirada de Matéria da Pauta - REC 5/2024
      220588 | Roberto Duarte | RPD          | 2422887-23  | Nao  | RPD        |      2 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - REC 5/2024-Requerimento de Retirada de Matéria da Pauta - REC 5/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      1 |     | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      2 |     | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      3 |     | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      4 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      5 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      6 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      7 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      8 |   0 | Requerimento de Inversão da Pauta
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |      9 |   0 | Votação Nominal do Requerimento de Adiamento da Votação - PL 1283/2024-Requerimento de Adiamento da Votação - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     10 |   0 | Requerimento de Adiamento da Discussão - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     11 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão - PL 1283/2024-Requerimento de Adiamento da Discussão - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     12 |   0 | Requerimento de Inversão da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     13 |   0 | Requerimento de Adiamento da Votação - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     14 |   0 | Requerimento de Inversão da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     15 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     16 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     17 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     18 |   0 | Requerimento de Inversão da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     19 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     20 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     21 |   0 | Requerimento de Inversão da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     22 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     23 |   0 | Votação Nominal do Requerimento de Retirada de Pauta - PL 1283/2024-Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     24 |   0 | Votação Nominal do Requerimento de Adiamento da Discussão - PL 1283/2024-Requerimento de Adiamento da Discussão - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     25 |   0 | Requerimento de Retirada de Matéria da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     26 |   0 | Requerimento de Inversão da Pauta - PL 1283/2024
      220588 | Roberto Duarte | RPD          | 2427146-54  | Nao  | RPD        |     27 |   0 | Requerimento de Inversão da Pauta
