SET
 id_dep |                nome                 | gasto_total |         beneficio          | custo_beneficio 
    250 | BARÃO DA BOA VISTA                  |             |    0.000000000000000000000 |                
    251 | HENRIQUES DE REZENDE                |             |    0.000000000000000000000 |                
    252 | MANOEL CAVALCANTI                   |             |    0.000000000000000000000 |                
    253 | MANOEL IGNÁCIO                      |             |    0.000000000000000000000 |                
    254 | PAES DE ANDRADE                     |             |    0.000000000000000000000 |                
    255 | VISCONDE DE CAMARAGIBE              |             |    0.000000000000000000000 |                
    256 | PIRES FERREIRA                      |             |    0.000000000000000000000 |                
    257 | PEREIRA DE BRITO                    |             |    0.000000000000000000000 |                
    258 | REGO BARROS                         |             |    0.000000000000000000000 |                
    259 | ZEFERINO DOS SANTOS                 |             |    0.000000000000000000000 |                
    260 | SÁ PALÁCIO                          |             |    0.000000000000000000000 |                
    261 | BRITO GUERRA                        |             |    0.000000000000000000000 |                
    262 | PAULINO DE ALBUQUERQUE              |             |    0.000000000000000000000 |                
    263 | BATISTA DE OLIVEIRA                 |             |    0.000000000000000000000 |                
    264 | MACIEL                              |             |    0.000000000000000000000 |                
    265 | OLIVEIRA ÁLVARES                    |             |    0.000000000000000000000 |                
    266 | CASTRO ÁLVARES                      |             |    0.000000000000000000000 |                
    267 | PEREIRA RIBEIRO                     |             |    0.000000000000000000000 |                
    268 | ANTONIO AMARAL                      |             |    0.000000000000000000000 |                
    269 | CLEMENTE PEREIRA                    |             |    0.000000000000000000000 |                
    270 | LESSA                               |             |    0.000000000000000000000 |                
    271 | MENDES VIANNA                       |             |    0.000000000000000000000 |                
    272 | PINTO PEIXOTO                       |             |    0.000000000000000000000 |                
    273 | VIEIRA SOUTO                        |             |    0.000000000000000000000 |                
    274 | PAULA SIMÕES                        |             |    0.000000000000000000000 |                
    275 | SÁ RIBAS                            |             |    0.000000000000000000000 |                
    276 | TOBIAS DE AGUIAR                    |             |    0.000000000000000000000 |                
    277 | TOLEDO                              |             |    0.000000000000000000000 |                
    278 | FERNANDES DA SILVEIRA               |             |    0.000000000000000000000 |                
    284 | FERNANDES DE BARROS                 |             |    0.000000000000000000000 |                
    285 | MACEDO                              |             |    0.000000000000000000000 |                
    286 | MESSIAS DE LEÃO                     |             |    0.000000000000000000000 |                
    287 | RAFAEL DE MACEDO                    |             |    0.000000000000000000000 |                
    288 | REMIGIO                             |             |    0.000000000000000000000 |                
    289 | AZEVEDO BRITTO                      |             |    0.000000000000000000000 |                
    290 | CESIMBRA                            |             |    0.000000000000000000000 |                
    291 | CORNÉLIO FERREIRA                   |             |    0.000000000000000000000 |                
    292 | FIGUEIREDO ROCHA                    |             |    0.000000000000000000000 |                
    293 | GALVÃO                              |             |    0.000000000000000000000 |                
    294 | MOURA MAGALHÃES                     |             |    0.000000000000000000000 |                
    295 | RAMIRO                              |             |    0.000000000000000000000 |                
    296 | FIGUEIRA DE MELO                    |             |    0.000000000000000000000 |                
    297 | IBIAPINA                            |             |    0.000000000000000000000 |                
    298 | PINTO DE MENDONÇA                   |             |    0.000000000000000000000 |                
    299 | CLÍMACO                             |             |    0.000000000000000000000 |                
    300 | D. JOSÉ                             |             |    0.000000000000000000000 |                
    301 | CORUMBÁ                             |             |    0.000000000000000000000 |                
    302 | ABRANCHES                           |             |    0.000000000000000000000 |                
    303 | RAFAEL DE CARVALHO                  |             |    0.000000000000000000000 |                
    304 | SILVA E SOUZA                       |             |    0.000000000000000000000 |                
    305 | VITAL                               |             |    0.000000000000000000000 |                
    306 | MANSO                               |             |    0.000000000000000000000 |                
    307 | ALCEBÍADES                          |             |    0.000000000000000000000 |                
    308 | BHERING                             |             |    0.000000000000000000000 |                
    309 | PAULA CERQUEIRA                     |             |    0.000000000000000000000 |                
    310 | DIAS DE CARVALHO                    |             |    0.000000000000000000000 |                
    311 | FERNANDES TORRES                    |             |    0.000000000000000000000 |                
    312 | QUADROS ARANHA                      |             |    0.000000000000000000000 |                
    313 | SOARES DO COUTO                     |             |    0.000000000000000000000 |                
    314 | SEARA                               |             |    0.000000000000000000000 |                
    315 | ALBUQUERQUE MARANHÃO                |             |    0.000000000000000000000 |                
    316 | ALVARES VIEIRA                      |             |    0.000000000000000000000 |                
    317 | COSTA MACHADO                       |             |    0.000000000000000000000 |                
    318 | CUNHA VASCONCELOS                   |             |    0.000000000000000000000 |                
    319 | VASCONCELOS PESSOA                  |             |    0.000000000000000000000 |                
    320 | VEIGA PESSOA                        |             |    0.000000000000000000000 |                
    321 | BARBOSA CORDEIRO                    |             |    0.000000000000000000000 |                
    323 | LUIZ CARLOS                         |             |    0.000000000000000000000 |                
    324 | MACIEL MONTEIRO                     |             |    0.000000000000000000000 |                
    325 | JOAQUIM DE MELLO                    |             |    0.000000000000000000000 |                
    326 | BISPO CAPELÃO-MOR                   |             |    0.000000000000000000000 |                
    327 | PEIXOTO DE ALBUQUERQUE              |             |    0.000000000000000000000 |                
    328 | LIMA E SILVA                        |             |    0.000000000000000000000 |                
    329 | SOUSA MARTINS                       |             |    0.000000000000000000000 |                
    330 | ARAÚJO RIBEIRO                      |             |    0.000000000000000000000 |                
    331 | FERNANDES BRAGA                     |             |    0.000000000000000000000 |                
    332 | PARANHOS                            |             |    0.000000000000000000000 |                
    333 | BARRETO PEDROSO                     |             |    0.000000000000000000000 |                
    334 | OLIVEIRA BRAGA                      |             |    0.000000000000000000000 |                
    335 | RODRIGUES BARBOSA                   |             |    0.000000000000000000000 |                
    336 | RODRIGUES TORRES                    |             |    0.000000000000000000000 |                
    337 | SATURNINO                           |             |    0.000000000000000000000 |                
    338 | VIANA                               |             |    0.000000000000000000000 |                
    339 | ALVARENGA FERREIRA                  |             |    0.000000000000000000000 |                
    340 | ALVARES MACHADO                     |             |    0.000000000000000000000 |                
    341 | AMARAL GURGEL                       |             |    0.000000000000000000000 |                
    342 | DIAS DE TOLEDO                      |             |    0.000000000000000000000 |                
    343 | MARCONDES                           |             |    0.000000000000000000000 |                
    344 | RODRIGO MONTEIRO                    |             |    0.000000000000000000000 |                
    345 | FONTES                              |             |    0.000000000000000000000 |                
    346 | CAMARGO FLEURY                      |             |    0.000000000000000000000 |                
    347 | AFONSO DE ALBUQUERQUE               |             |    0.000000000000000000000 |                
    348 | CASADO                              |             |    0.000000000000000000000 |                
    349 | DANTAS                              |             |    0.000000000000000000000 |                
    350 | GOMES RIBEIRO                       |             |    0.000000000000000000000 |                
    351 | SILVA PONTES                        |             |    0.000000000000000000000 |                
    352 | VISGUEIRO                           |             |    0.000000000000000000000 |                
    353 | ALVARES DO AMARAL                   |             |    0.000000000000000000000 |                
    354 | CÂNDIDO DE BRITO                    |             |    0.000000000000000000000 |                
    355 | EUSTÁQUIO                           |             |    0.000000000000000000000 |                
    356 | JOSÉ GONÇALVES MARTINS              |             |    0.000000000000000000000 |                
    357 | PEDREIRA                            |             |    0.000000000000000000000 |                
    358 | ROCHA GALVÃO                        |             |    0.000000000000000000000 |                
    359 | SOUTO                               |             |    0.000000000000000000000 |                
    360 | TOSTA                               |             |    0.000000000000000000000 |                
    361 | MACHADO                             |             |    0.000000000000000000000 |                
    362 | BANDEIRA DE MELO                    |             |    0.000000000000000000000 |                
    364 | PEIXOTO DE ALENCAR                  |             |    0.000000000000000000000 |                
    365 | SUCUPIRA                            |             |    0.000000000000000000000 |                
    366 | RIBEIRO DUARTE                      |             |    0.000000000000000000000 |                
    367 | SANTOS AZEVEDO                      |             |    0.000000000000000000000 |                
    368 | BELEZA                              |             |    0.000000000000000000000 |                
    369 | CAJUEIRO                            |             |    0.000000000000000000000 |                
    370 | ENCARNAÇÃO E SILVA                  |             |    0.000000000000000000000 |                
    371 | FRANCO                              |             |    0.000000000000000000000 |                
    373 | ALVARENGA                           |             |    0.000000000000000000000 |                
    374 | ANTUNES CORREIA                     |             |    0.000000000000000000000 |                
    375 | BUSTAMANTE                          |             |    0.000000000000000000000 |                
    376 | COELHO DA CUNHA                     |             |    0.000000000000000000000 |                
    377 | COSTA PINTO                         |             |    0.000000000000000000000 |                
    378 | FERREIRA PENA                       |             |    0.000000000000000000000 |                
    379 | MARINHO                             |             |    0.000000000000000000000 |                
    380 | OTONI                               |             |    0.000000000000000000000 |                
    381 | PAULA CANDIDO                       |             |    0.000000000000000000000 |                
    382 | CERQUEIRA LEITE                     |             |    0.000000000000000000000 |                
    383 | PENA                                |             |    0.000000000000000000000 |                
    384 | ANDRÉA                              |             |    0.000000000000000000000 |                
    385 | ANGELO CUSTÓDIO                     |             |    0.000000000000000000000 |                
    386 | SOUZA FRANCO                        |             |    0.000000000000000000000 |                
    387 | CHACON                              |             |    0.000000000000000000000 |                
    388 | COELHO BASTOS                       |             |    0.000000000000000000000 |                
    389 | FERREIRA DA COSTA                   |             |    0.000000000000000000000 |                
    390 | OLIVEIRA                            |             |    0.000000000000000000000 |                
    391 | CARVALHO DE MENDONÇA                |             |    0.000000000000000000000 |                
    392 | CINTRA                              |             |    0.000000000000000000000 |                
    393 | MENDES DA CUNHA                     |             |    0.000000000000000000000 |                
    394 | LOPES GAMA                          |             |    0.000000000000000000000 |                
    395 | NUNES MACHADO                       |             |    0.000000000000000000000 |                
    396 | REGO MONTEIRO                       |             |    0.000000000000000000000 |                
    397 | URBANO                              |             |    0.000000000000000000000 |                
    398 | VIEIRA DE MELO                      |             |    0.000000000000000000000 |                
