Ranking global - todos os anos
 id_deputado |                nome                 | sigla_uf | sigla_partido | gasto_total 
      220526 | Gilvan da Federal                   | ES       | PL            |  1310535.46
       73778 | Luiz Carlos Hauly                   | PR       | PODE          |  1304919.10
      226708 | Allan Garcês                        | MA       | PP            |  1302604.62
      178937 | Altineu Côrtes                      | RJ       | PL            |  1301839.06
      204474 | Juarez Costa                        | MT       | REPUBLICANOS  |  1299473.19
      204422 | Ossesio Silva                       | PE       | REPUBLICANOS  |  1298114.06
      220638 | Antonio Carlos Rodrigues            | SP       | PODE          |  1280454.39
      204539 | Hercílio Coelho Diniz               | MG       | MDB           |  1266443.36
      178873 | Helder Salomão                      | ES       | PT            |  1263851.90
      220569 | Silvye Alves                        | GO       | UNIAO         |  1262240.56
      220712 | Fausto Jr.                          | AM       | UNIAO         |  1253927.59
       74478 | Luciano Bivar                       | PE       | UNIAO         |  1247673.08
      226837 | Saulo Pedroso                       | SP       | PSD           |  1244120.66
      204507 | Carla Zambelli                      | SP       | PL            |  1228875.16
      152605 | Glauber Braga                       | RJ       | PSOL          |  1222151.78
      204462 | Chris Tonietto                      | RJ       | PL            |  1221668.17
      220644 | Rosangela Moro                      | SP       | PL            |  1219492.40
      220639 | Guilherme Boulos                    | SP       | PSOL          |  1211737.28
      220713 | Saullo Vianna                       | AM       | MDB           |  1210242.73
      161440 | Pezenti                             | SC       | MDB           |  1205051.46
      204485 | Luiz Carlos Motta                   | SP       | PL            |  1184973.85
      220533 | Prof. Reginaldo Veras               | DF       | PV            |  1183768.42
      160510 | Luis Tibé                           | MG       | AVANTE        |  1183329.15
      220552 | Zucco                               | RS       | PL            |  1176965.01
      221338 | Professora Luciene Cavalcante       | SP       | PSOL          |  1174159.14
      138286 | Luciano Alves                       | PR       | PSD           |  1172127.70
       74858 | Lindbergh Farias                    | RJ       | PT            |  1167353.45
      209787 | Nikolas Ferreira                    | MG       | PL            |  1156082.31
      178975 | Baleia Rossi                        | SP       | MDB           |  1144655.65
      178972 | Alex Manente                        | SP       | CIDADANIA     |  1142105.54
      226179 | Gisela Simona                       | MT       | UNIAO         |  1130117.75
      178985 | Miguel Lombardi                     | SP       | PL            |  1122085.57
      107283 | Gleisi Hoffmann                     | PR       | PT            |  1121657.85
      220646 | Felipe Becari                       | SP       | PODE          |  1120482.59
      163321 | Ronaldo Nogueira                    | RS       | REPUBLICANOS  |  1119752.52
      221378 | Reginete Bispo                      | RS       | PT            |  1115453.49
      204444 | Helio Lopes                         | RJ       | PL            |  1113160.50
       74299 | Leônidas Cristino                   | CE       | PDT           |  1111907.57
      204436 | Isnaldo Bulhões Jr.                 | AL       | MDB           |  1111495.62
      220587 | Gerlen Diniz                        | AC       | PP            |  1107082.05
      204549 | AJ Albuquerque                      | CE       | PP            |  1106638.63
      204497 | Júnior Ferrari                      | PA       | PSD           |  1106604.75
      220619 | Delegado Ramagem                    | RJ       | PL            |  1101562.70
      137070 | Vicentinho Júnior                   | TO       | PSDB          |  1100539.16
      220568 | Gustavo Gayer                       | GO       | PL            |  1099690.92
      204482 | Euclydes Pettersen                  | MG       | REPUBLICANOS  |  1085977.24
      220531 | Gilvan Maximo                       | DF       | REPUBLICANOS  |  1083952.43
      219585 | Marco Brasil                        | PR       | PP            |  1057690.06
      221339 | Dr. Benjamim                        | MA       | UNIAO         |  1057264.32
      204372 | Julio Cesar Ribeiro                 | DF       | REPUBLICANOS  |  1055125.76
      204533 | Idilvan Alencar                     | CE       | PSB           |  1043371.16
      204449 | Nelson Barbudo                      | MT       | PODE          |  1031516.25
       74079 | José Priante                        | PA       | MDB           |  1021783.34
      204520 | Junio Amaral                        | MG       | PL            |  1014714.63
      220627 | Paulinho Freire                     | RN       | UNIAO         |  1001582.51
      178946 | Soraya Santos                       | RJ       | PL            |   992605.89
      220653 | Fábio Teruel                        | SP       | MDB           |   990623.41
       74095 | Pauderney Avelino                   | AM       | UNIAO         |   987902.04
       74075 | Elcione Barbalho                    | PA       | MDB           |   978654.77
      220657 | André Fernandes                     | CE       | PL            |   974701.20
      141450 | Hugo Leal                           | RJ       | PSD           |   961849.40
      204541 | Eduardo Bismarck                    | CE       | PV            |   961238.34
      220549 | Any Ortiz                           | RS       | PP            |   960805.90
      204450 | Doutor Luizinho                     | RJ       | PP            |   945309.47
      204489 | Robério Monteiro                    | CE       | PSB           |   940396.07
      204362 | Ricardo Guidi                       | SC       | PSD           |   938708.38
      220601 | Washington Quaquá                   | RJ       | PT            |   937018.98
      133810 | Marcelo Moraes                      | RS       | PL            |   935387.79
      220650 | Paulo Alexandre Barbosa             | SP       | PSD           |   882331.44
      220593 | Abilio Brunini                      | MT       | PL            |   871819.53
      156190 | Marcel van Hattem                   | RS       | NOVO          |   863613.15
      204459 | Daniela do Waguinho                 | RJ       | UNIAO         |   853316.17
       92346 | Eduardo Bolsonaro                   | SP       | PL            |   839606.64
      171623 | Fabio Reis                          | SE       | PSD           |   838501.79
      220642 | Delegado Bruno Lima                 | SP       | PODE          |   835847.42
       73806 | Roseana Sarney                      | MA       | MDB           |   833031.00
      213274 | Ricardo Silva                       | SP       | PSD           |   819263.29
      204361 | Carlos Chiodini                     | SC       | MDB           |   816675.03
      230768 | Zé Adriano                          | AC       | PP            |   816441.28
       73441 | Celso Russomanno                    | SP       | REPUBLICANOS  |   814541.30
      225730 | Enfermeira Ana Paula                | CE       | PODE          |   811752.19
      178909 | Hélio Leite                         | PA       | UNIAO         |   806307.68
      141518 | Paulinho da Força                   | SP       | SOLIDARIEDADE |   802883.51
      227433 | Douglas Viegas                      | SP       | UNIAO         |   801898.27
      222142 | Coronel Telhada                     | SP       | PP            |   765528.23
      204387 | Sargento Fahur                      | PR       | PSD           |   764220.97
      220673 | Delegado Caveira                    | PA       | PL            |   758835.90
       74696 | Alberto Mourão                      | SP       | MDB           |   737490.97
      178884 | Hildo Rocha                         | MA       | MDB           |   733544.33
      213762 | Carla Dickson                       | RN       | PL            |   730384.14
      103758 | Luciano Azevedo                     | RS       | PSD           |   722353.16
      230767 | Rodrigo da Zaeli                    | MT       | PL            |   713324.08
      204369 | Caroline de Toni                    | SC       | PL            |   692945.33
      220596 | Amália Barros                       | MT       | PL            |   689194.99
      227660 | Nitinho                             | SE       | PSD           |   685527.08
      230957 | João Cury                           | SP       | MDB           |   679957.55
      160552 | Danrlei de Deus Hinterholz          | RS       | PSD           |   679022.71
       74400 | Paulo Pimenta                       | RS       | PT            |   661798.94
      160545 | Alexandre Leite                     | SP       | UNIAO         |   656235.25
      221329 | Ricardo Abrão                       | RJ       | PSDB          |   653627.78
      116379 | Darci de Matos                      | SC       | PSD           |   651328.84
      204553 | Pastor Sargento Isidório            | BA       | AVANTE        |   631332.79
      175765 | Ribamar Silva                       | SP       | PODE          |   609754.94
      220571 | Daniel Agrobom                      | GO       | PSD           |   569399.56
      204536 | Kim Kataguiri                       | SP       | UNIAO         |   567658.89
      229432 | Luiz Fernando Vampiro               | SC       | MDB           |   564787.21
      143942 | Caio Vianna                         | RJ       | PSD           |   544139.93
      160541 | Arthur Lira                         | AL       | PP            |   540227.34
      204448 | Luiz Antonio Corrêa                 | RJ       | PP            |   532010.74
      230762 | Pastor Claudio Mariano              | PA       | UNIAO         |   511089.19
      204365 | Gilson Marques                      | SC       | NOVO          |   509782.96
      231911 | Lenir de Assis                      | PR       | PT            |   484733.80
       73788 | Ricardo Barros                      | PR       | PP            |   476764.36
      230765 | Enfermeira Rejane                   | RJ       | PCDOB         |   463541.04
      220634 | Marcelo Lima                        | SP       | PSB           |   452932.25
      178831 | André Abdon                         | AP       | PP            |   440225.49
      204476 | Chiquinho Brazão                    | RJ       | UNIAO         |   409324.52
      233594 | Rafael Fera                         | RO       | PODE          |   389248.21
      160561 | Missionário José Olimpio            | SP       | PL            |   383394.36
      220614 | Dr. Daniel Soranz                   | RJ       | PSD           |   378584.59
      143084 | Tiago Dimas                         | TO       | PODE          |   374825.83
      160641 | Professora Marcivania               | AP       | PCDOB         |   373351.06
      178886 | Juscelino Filho                     | MA       | PSDB          |   373349.83
      204425 | Silvio Costa Filho                  | PE       | REPUBLICANOS  |   371048.07
      204496 | Celso Sabino                        | PA       | UNIAO         |   350373.26
      220698 | Beto Preto                          | PR       | PSD           |   335271.38
      178962 | Carlos Gomes                        | RS       | REPUBLICANOS  |   328788.85
      227991 | Dr Flávio                           | RJ       | PL            |   326638.25
      217480 | Jones Moura                         | RJ       | PSD           |   308231.92
      154178 | Milton Vieira                       | SP       | REPUBLICANOS  |   304815.32
      227310 | Silvio Antonio                      | MA       | PL            |   274573.45
      229585 | Elisangela Araujo                   | BA       | PT            |   270131.28
      141533 | Rodrigo Rollemberg                  | DF       | PSB           |   258032.98
      128760 | Paulo Marinho Jr                    | MA       | PL            |   248194.33
      204528 | Adriana Ventura                     | SP       | NOVO          |   247921.24
       89536 | Prof. Paulo Fernando                | DF       | REPUBLICANOS  |   246997.40
       74065 | Fatima Pelaes                       | AP       | REPUBLICANOS  |   240537.04
       73808 | Sérgio Brito                        | BA       | PSD           |   210889.32
      182146 | Wolmer Araújo                       | MA       | SOLIDARIEDADE |   205410.03
      204522 | Marco Bertaiolli                    | SP       | PSD           |   204077.68
      115200 | Raniery Paulino                     | PB       | REPUBLICANOS  |   198107.21
      227401 | Dr Fabio Rueda                      | AC       | UNIAO         |   196344.58
      178882 | André Fufuca                        | MA       | PP            |   190099.03
      227275 | Mariana Carvalho                    | MA       | REPUBLICANOS  |   188355.18
      229082 | Lucyana Genésio                     | MA       | PDT           |   188221.02
      228616 | Dr. Remy Soares                     | MA       | PP            |   187671.30
       68720 | Fábio Henrique                      | SE       | UNIAO         |   186377.80
      227323 | Luciano Galego                      | MA       | PL            |   185617.55
      227324 | Henrique Júnior                     | MA       | PL            |   184239.21
      204376 | Coronel Armando                     | SC       | PP            |   181874.49
       74052 | Bosco Costa                         | SE       | PL            |   181044.60
      229225 | Missionária Michele Collins         | PE       | PP            |   180903.67
      220008 | Eliza Virgínia                      | PB       | PP            |   179732.24
      122195 | Leonardo Gadelha                    | PB       | PODE          |   177945.54
      234673 | Vanderlan Alves                     | CE       | SOLIDARIEDADE |   177447.74
      229112 | Pedro Jr                            | TO       | PL            |   175492.24
      229069 | Capitão Samuel                      | SE       | PP            |   174706.21
      233218 | Nelinho Freitas                     | CE       | MDB           |   173089.99
      229939 | Newton Bonin                        | PR       | UNIAO         |   172069.17
      226075 | Priscila Costa                      | CE       | PL            |   170230.05
      230177 | Tadeu Oliveira                      | CE       | PL            |   169926.25
      234788 | Heloísa Helena                      | RJ       | REDE          |   169488.67
      229333 | Gláucia Santiago                    | MG       | PL            |   166310.14
      225727 | Flavinha                            | MT       | MDB           |   161654.52
      129618 | Gorete Pereira                      | CE       | MDB           |   160407.34
      223398 | Ulisses Guimarães                   | MG       | MDB           |   158398.59
      234310 | Ricardo Galvão                      | SP       | REDE          |   156472.52
      220705 | Deltan Dallagnol                    | PR       | PODE          |   156371.72
      208297 | Katia Dias                          | MG       | REPUBLICANOS  |   152277.87
      100689 | Hildo do Candango                   | GO       | REPUBLICANOS  |   149927.90
      227370 | Felipe Saliba                       | MG       | PRD           |   146797.99
      160621 | Sandro Alex                         | PR       | PSD           |   146753.46
      228941 | Daniel José                         | SP       | PODE          |   144400.00
      233598 | Samuel Santos                       | GO       | PODE          |   137787.62
      228797 | Júlio Oliveira                      | TO       | PP            |   136758.01
      178983 | Marcio Alvino                       | SP       | PL            |   135912.56
      235088 | Ribeiro Neto                        | MA       | SOLIDARIEDADE |   134929.59
      178905 | Fabio Garcia                        | MT       | UNIAO         |   133242.06
      228837 | Juliana Kolankiewicz                | MT       | MDB           |   131844.31
      229106 | Carla Ayres                         | SC       | PT            |   129327.56
      226410 | Márcio Correa                       | GO       | MDB           |   128836.37
      230764 | Ivan Junior                         | MA       | UNIAO         |   126968.00
       77003 | Sergio Santos Rodrigues             | MG       | PODE          |   120320.49
      164360 | Carmen Zanotto                      | SC       | CIDADANIA     |   119532.90
      226553 | Eliane Braz                         | CE       | PSD           |   114344.94
      234406 | Elmano Férrer                       | PI       | PP            |   114099.77
      234388 | Fabiano Cazeca                      | MG       | PRD           |   113065.75
      160531 | Jhonatan de Jesus                   | RR       | REPUBLICANOS  |   109259.91
      230088 | Dra. Mayra Pinheiro                 | CE       | PL            |   105982.73
      132504 | Enio Verri                          | PR       | PT            |   102517.91
      228272 | Délio Pinheiro                      | MG       | PDT           |    97742.25
      220715 | Amom Mandel                         | AM       | REPUBLICANOS  |    89463.44
      234253 | Lucas Abrahao                       | AP       | REDE          |    84345.50
      204514 | Coronel Tadeu                       | SP       | PL            |    82948.16
      233592 | Paulo Lemos                         | AP       | PT            |    81986.16
      227800 | Duarte Gonçalves Jr                 | MG       | REPUBLICANOS  |    81944.51
      234840 | Cristiano Furlan                    | AP       | REDE          |    80000.00
      229259 | Pedro Tourinho                      | SP       | PT            |    78180.83
      222565 | Soldado Noelio                      | CE       | UNIAO         |    71971.34
      178832 | Leandre                             | PR       | PSD           |    68944.36
      204558 | Marcelo Nilo                        | BA       | REPUBLICANOS  |    66414.61
      171139 | Loreny                              | SP       | SOLIDARIEDADE |    64801.73
      197438 | Tito                                | BA       | AVANTE        |    62682.18
      160508 | Afonso Florence                     | BA       | PT            |    62539.05
      178945 | Rosangela Gomes                     | RJ       | REPUBLICANOS  |    57252.47
      204531 | Guilherme Derrite                   | SP       | PP            |    54080.78
      204433 | Marcelo Calero                      | RJ       | PSD           |    53956.33
      225386 | Renan Ferreirinha                   | RJ       | PSD           |    51059.62
      204475 | Ottaci Nascimento                   | RR       | SOLIDARIEDADE |    46184.63
      204471 | Mara Rocha                          | AC       | MDB           |    45098.15
      204352 | Camilo Capiberibe                   | AP       | PSB           |    44866.19
      204434 | Dra. Vanda Milani                   | AC       | PROS          |    44524.22
      178959 | Hiran Gonçalves                     | RR       | PP            |    44502.71
      204555 | José Ricardo                        | AM       | PT            |    44286.36
      108338 | Jaqueline Cassol                    | RO       | PP            |    44174.76
       73943 | Perpétua Almeida                    | AC       | PCDOB         |    43775.78
      178836 | Alan Rick                           | AC       | UNIAO         |    43728.12
      204548 | Heitor Freire                       | CE       | UNIAO         |    43676.50
      178920 | Ricardo Teobaldo                    | PE       | PODE          |    43367.43
      204465 | Haroldo Cathedral                   | RR       | PSD           |    43341.15
      178839 | Jéssica Sales                       | AC       | MDB           |    43104.91
      204551 | Bosco Saraiva                       | AM       | SOLIDARIEDADE |    42916.08
      204561 | Bira do Pindaré                     | MA       | PSB           |    42785.18
      141335 | Beto Faro                           | PA       | PT            |    42540.52
      204562 | Edilázio Júnior                     | MA       | PSD           |    42480.49
      204499 | Cássio Andrade                      | PA       | PSB           |    42440.50
       74419 | Gonzaga Patriota                    | PE       | PSB           |    42303.95
      204505 | Vavá Martins                        | PA       | REPUBLICANOS  |    41895.49
      204500 | Eduardo Costa                       | PA       | PSD           |    41582.03
      180018 | Thiago Cartaxo                      | RN       | PODE          |    41573.97
      204421 | Edna Henrique                       | PB       | REPUBLICANOS  |    41512.60
      204375 | Leda Sadala                         | AP       | PP            |    41374.29
      204466 | Tereza Nelma                        | AL       | PSD           |    41354.31
      160645 | Luiz Carlos                         | AP       | PSDB          |    41214.69
      204538 | Paulo Bengtson                      | PA       | PTB           |    40916.37
      215044 | Vivi Reis                           | PA       | PSOL          |    40875.84
      204435 | Jesus Sérgio                        | AC       | PDT           |    40803.92
      178844 | Pedro Vilela                        | AL       | PSDB          |    40790.46
      204363 | Osires Damaso                       | TO       | PSC           |    40661.32
      141422 | Efraim Filho                        | PB       | UNIAO         |    40574.88
      204357 | Rose Modesto                        | MS       | UNIAO         |    40543.52
      204382 | Loester Trutis                      | MS       | PL            |    40435.39
      178956 | Mariana Carvalho                    | RO       | REPUBLICANOS  |    40396.06
      219920 | Fabio Barros                        | PE       | PSB           |    40332.39
      204468 | Joenia Wapichana                    | RR       | REDE          |    40007.55
      178889 | Zé Carlos                           | MA       | PT            |    39783.76
      195866 | Vaidon Oliveira                     | CE       | UNIAO         |    39629.73
      204405 | Liziane Bayer                       | RS       | REPUBLICANOS  |    39613.28
      141434 | Flaviano Melo                       | AC       | MDB           |    39584.26
      194260 | Nivaldo Albuquerque                 | AL       | REPUBLICANOS  |    39529.49
      178948 | Beto Rosado                         | RN       | PP            |    39437.90
      204353 | Aline Gurgel                        | AP       | UNIAO         |    39423.64
      204437 | Severino Pessoa                     | AL       | MDB           |    39372.80
      204370 | Célio Moura                         | TO       | PT            |    39282.47
      204432 | Marina Santos                       | PI       | REPUBLICANOS  |    39142.62
      112437 | João Marcelo Souza                  | MA       | MDB           |    39136.36
      178921 | Sebastião Oliveira                  | PE       | AVANTE        |    39122.25
      178924 | Capitão Fábio Abreu                 | PI       | PSD           |    38996.09
      204554 | Abílio Santana                      | BA       | PSC           |    38569.44
      204415 | Nereu Crispim                       | RS       | PSD           |    38477.51
      204544 | Alexandre Frota                     | SP       | PROS          |    38364.06
      204420 | Julian Lemos                        | PB       | UNIAO         |    38151.95
      141427 | Fábio Ramalho                       | MG       | MDB           |    38062.66
       73772 | Hermes Parcianello                  | PR       | MDB           |    38054.64
      204467 | Professora Rosa Neide               | MT       | PT            |    37388.01
      178863 | Uldurico Junior                     | BA       | MDB           |    37357.89
       75431 | Maurício Dziedricki                 | RS       | PODE          |    37250.28
      204418 | Luizão Goulart                      | PR       | SOLIDARIEDADE |    37240.59
      204575 | Gil Cutrim                          | MA       | REPUBLICANOS  |    37236.44
      204477 | Felício Laterça                     | RJ       | PP            |    37116.43
      204446 | Professor Joziel                    | RJ       | PATRIOTA      |    37043.38
      204451 | Delegado Antônio Furtado            | RJ       | UNIAO         |    37009.82
      178951 | Rafael Motta                        | RN       | PSB           |    36940.94
      160511 | Alessandro Molon                    | RJ       | PSB           |    36692.57
       90201 | Pedro Augusto Bezerra               | CE       | PDT           |    36640.69
       92172 | Milton Coelho                       | PE       | PSB           |    36488.12
       74165 | Neucimar Fraga                      | ES       | PP            |    36372.35
      204547 | Léo Motta                           | MG       | REPUBLICANOS  |    36230.12
       74749 | Mauro Lopes                         | MG       | PP            |    36205.78
      204542 | Denis Bezerra                       | CE       | PSB           |    36165.77
      141372 | Aelton Freitas                      | MG       | PP            |    36020.28
      204452 | Márcio Labre                        | RJ       | PL            |    35936.29
      204509 | Áurea Carolina                      | MG       | PSOL          |    35760.47
      204384 | Ney Leprevost                       | PR       | UNIAO         |    35615.78
      204440 | Christino Aureo                     | RJ       | PP            |    35532.88
       74319 | Paes Landim                         | PI       | UNIAO         |    35484.01
      215045 | Pedro Augusto Palareti              | RJ       | PP            |    35472.00
      178825 | Leo de Brito                        | AC       | PT            |    35358.13
      160619 | José Nunes                          | BA       | PSD           |    35298.07
      141439 | Chico D'Angelo                      | RJ       | PDT           |    35209.67
      177282 | Subtenente Gonzaga                  | MG       | PSD           |    35186.70
       74693 | Rodrigo Maia                        | RJ       | PSDB          |    35172.42
      204545 | Alê Silva                           | MG       | REPUBLICANOS  |    35123.97
      178928 | Christiane de Souza Yared           | PR       | PP            |    34735.04
      141553 | Vanderlei Macris                    | SP       | PSDB          |    34686.33
      178923 | Zeca Cavalcanti                     | PE       | PTB           |    34641.54
      204510 | Franco Cartafina                    | MG       | PP            |    34570.70
      235776 | Sérgio Turra                        | RS       | PP            |    34261.24
      204564 | Igor Kannário                       | BA       | UNIAO         |    34123.53
      178981 | Herculano Passos                    | SP       | REPUBLICANOS  |    34055.07
      146307 | Neri Geller                         | MT       | PP            |    33815.54
      152610 | Roberto Alves                       | SP       | REPUBLICANOS  |    33714.01
       81297 | Dra. Soraya Manato                  | ES       | PTB           |    33455.53
      215042 | Ricardo da Karol                    | RJ       | PDT           |    33408.64
      178879 | Lucas Vergilio                      | GO       | SOLIDARIEDADE |    32856.49
      160639 | Professora Dorinha Seabra Rezende   | TO       | UNIAO         |    32687.92
      178830 | Dr. Sinval Malheiros                | SP       | PODE          |    32344.74
      204392 | Francisco Jr.                       | GO       | PSD           |    32064.95
      204483 | Vilson da Fetaemg                   | MG       | PSB           |    32051.50
      204439 | Dr. Leonardo                        | MT       | REPUBLICANOS  |    31984.20
      141405 | Celso Maldaner                      | SC       | MDB           |    31786.18
      141401 | Carlos Bezerra                      | MT       | MDB           |    31779.80
      204487 | Capitão Wagner                      | CE       | UNIAO         |    31463.68
      204442 | Gurgel                              | RJ       | PL            |    31291.74
      160570 | Jerônimo Goergen                    | RS       | PP            |    31059.64
      204428 | Marília Arraes                      | PE       | SOLIDARIEDADE |    31014.75
      204389 | Elias Vaz                           | GO       | PSB           |    30940.03
      204576 | João Roma                           | BA       | PL            |    30724.62
      204383 | Professor Israel Batista            | DF       | PSB           |    30312.11
      164359 | Delegado Waldir                     | GO       | UNIAO         |    30307.40
      204556 | Marcelo Ramos                       | AM       | PSD           |    30242.57
      146788 | Marcelo Aro                         | MG       | PP            |    30199.89
      160528 | Danilo Cabral                       | PE       | PSB           |    30030.96
      141513 | Bilac Pinto                         | MG       | UNIAO         |    30001.70
      221183 | Márcio Dória                        | SE       | PCDOB         |    29915.39
       74439 | Wolney Queiroz                      | PE       | PDT           |    29906.42
      204413 | Alcides Rodrigues                   | GO       | PATRIOTA      |    29700.28
      178901 | Tereza Cristina                     | MS       | PP            |    29496.96
      141417 | Edio Lopes                          | RR       | PL            |    29325.69
      221157 | Rui Godinho                         | SC       | UNIAO         |    29282.24
      204011 | Marcos Pacco                        | DF       | PODE          |    29148.15
      204490 | Charlles Evangelista                | MG       | PP            |    28934.14
      196358 | Lourival Gomes                      | RJ       | PP            |    28605.36
      204502 | Bozzella                            | SP       | UNIAO         |    28461.26
      178990 | Samuel Moreira                      | SP       | PSDB          |    28421.77
      204478 | Vinicius Farah                      | RJ       | UNIAO         |    28002.04
       74655 | Eduardo Barbosa                     | MG       | PSDB          |    27852.88
       93083 | Cacá Leão                           | BA       | PP            |    27816.79
      204371 | Felipe Rigoni                       | ES       | UNIAO         |    27547.78
      204438 | Sergio Toledo                       | AL       | PV            |    27542.37
       74459 | Átila Lira                          | PI       | PP            |    27418.39
       73460 | Gustavo Fruet                       | PR       | PDT           |    26948.33
      168175 | Simplício Araújo                    | MA       | SOLIDARIEDADE |    26825.37
      221149 | Elói Pietá                          | SP       | PT            |    26277.37
      178994 | Dulce Miranda                       | TO       | MDB           |    26134.99
      133968 | Paulo Ramos                         | RJ       | PDT           |    25649.41
      204386 | Jose Mario Schreiner                | GO       | MDB           |    25626.65
       74366 | João Campos                         | GO       | REPUBLICANOS  |    25270.42
      205535 | Patricia Ferraz                     | AP       | PL            |    25186.27
       74806 | Tadeu Filippelli                    | DF       | MDB           |    25000.85
       73463 | Osmar Serraglio                     | PR       | PP            |    24842.04
      178861 | Ronaldo Carletto                    | BA       | PP            |    24468.40
      204546 | Joice Hasselmann                    | SP       | PSDB          |    23974.81
      167614 | Severino Ninho                      | PE       | PSB           |    23834.49
      135054 | Cristiano Vale                      | PA       | PP            |    23564.65
      178977 | Eduardo Cury                        | SP       | PSDB          |    23423.69
      204454 | Daniel Silveira                     | RJ       | PTB           |    23022.99
      204529 | Policial Katia Sastre               | SP       | PL            |    22865.58
      204537 | Enrico Misasi                       | SP       | MDB           |    22458.45
      221147 | Marcia Scherer                      | RS       | MDB           |    21956.14
      228042 | Naumi Amorim                        | CE       | PSD           |    21742.69
      178953 | Expedito Netto                      | RO       | PSD           |    21513.26
       76874 | Marcelo Freixo                      | RJ       | PSB           |    21456.78
       73482 | Henrique Fontana                    | RS       | PT            |    20523.03
      204527 | Geninho Zuliani                     | SP       | UNIAO         |    20350.74
      133373 | Marco Maia                          | RS       | PT            |    20030.26
       67138 | Iracema Portella                    | PI       | PP            |    19812.91
       73586 | Júlio Delgado                       | MG       | PV            |    19723.49
      160667 | Guilherme Mussi                     | SP       | PP            |    19424.31
       73466 | Rubens Bueno                        | PR       | CIDADANIA     |    19414.71
      178984 | Miguel Haddad                       | SP       | PSDB          |    18956.20
      204516 | Alexis Fonteyne                     | SP       | NOVO          |    18772.47
      204373 | Hélio Costa                         | SC       | PSD           |    18497.62
      204532 | Vinicius Poit                       | SP       | NOVO          |    18473.66
      160651 | Rogério Peninha Mendonça            | SC       | MDB           |    17791.53
      151208 | Laercio Oliveira                    | SE       | PP            |    17378.12
      193726 | Paulo Eduardo Martins               | PR       | PL            |    17125.02
      235800 | Jorge Araújo                        | BA       | PP            |    16921.48
      204565 | Professora Dayane Pimentel          | BA       | UNIAO         |    16703.55
      216198 | Norma Pereira                       | SC       | PSDB          |    16310.91
      204403 | Marlon Santos                       | RS       | PL            |    16260.00
      204523 | Lucas Gonzalez                      | MG       | NOVO          |    15594.58
      204530 | Rodrigo Agostinho                   | SP       | PSB           |    15100.61
      160589 | Bruna Furlan                        | SP       | PSDB          |    15047.98
      204513 | Guiga Peixoto                       | SP       | PSC           |    14916.00
      160534 | Lauriete                            | ES       | PSC           |    14770.10
      204484 | General Peternelli                  | SP       | UNIAO         |    14587.53
      204359 | Léo Moraes                          | RO       | PODE          |    14314.03
      204381 | Luis Miranda                        | DF       | REPUBLICANOS  |    13965.63
      178961 | Shéridan                            | RR       | PSDB          |    13925.53
      204414 | Aroldo Martins                      | PR       | REPUBLICANOS  |    13841.83
      204569 | Delegado Pablo                      | AM       | UNIAO         |    13651.59
      151965 | Maia Filho                          | PI       | PP            |    13618.34
      141523 | Raul Henry                          | PE       | MDB           |    13508.96
      115746 | Gelson Azevedo                      | RJ       | PL            |    13239.48
      178912 | Pedro Cunha Lima                    | PB       | PSDB          |    12914.39
      204354 | Flávia Arruda                       | DF       | PL            |    12902.81
       66179 | Norma Ayub                          | ES       | PP            |    12890.30
      105534 | Alexandre Figueiredo                | SE       | PSD           |    12479.93
      204458 | Major Fabiana                       | RJ       | PL            |    12431.20
      178939 | Clarissa Garotinho                  | RJ       | UNIAO         |    12175.50
      204521 | Abou Anni                           | SP       | UNIAO         |    11420.90
      204393 | Frei Anastacio Ribeiro              | PB       | PT            |    10921.80
       74352 | Nilson Pinto                        | PA       | PSDB          |    10870.87
      204461 | Paulo Ganime                        | RJ       | NOVO          |    10459.03
       73696 | Angela Amin                         | SC       | PP            |    10296.25
      204519 | Tiago Mitraud                       | MG       | NOVO          |     9544.34
      160669 | Genecias Noronha                    | CE       | PL            |     8882.05
      160532 | Eli Corrêa Filho                    | SP       | UNIAO         |     7973.10
      178925 | Rejane Dias                         | PI       | PT            |     7127.28
      235620 | Ilacir Bicalho                      | MG       | REPUBLICANOS  |     7120.00
      141508 | Mauro Nazif                         | RO       | PSB           |     6611.48
      235712 | Vavá                                | MG       | AVANTE        |     5822.61
      220637 | Marina Silva                        | SP       | REDE          |     5649.34
      160587 | Fábio Trad                          | MS       | PSD           |     5277.97
      205548 | David Miranda                       | RJ       | PDT           |     5193.84
      178935 | Rossoni                             | PR       | PSDB          |     5003.42
      141379 | Andreia Zito                        | RJ       | PSD           |     4553.84
      160655 | Ricardo Izar                        | SP       | REPUBLICANOS  |     3540.19
      141488 | Paulo Teixeira                      | SP       | PT            |     2017.85
      141428 | Fábio Faria                         | RN       | PP            |     1764.31
      204400 | Aline Sleutjes                      | PR       | PROS          |     1727.31
      179587 | Major Vitor Hugo                    | GO       | PL            |     1684.39
      212625 | Dr. Gonçalo                         | MA       | PODE          |     1137.69
      178922 | Tadeu Alencar                       | PE       | PSB           |     1061.10
      225846 | Itamar Paim                         | PR       | PL            |      746.14
       74399 | Onyx Lorenzoni                      | RS       | PL            |      636.07
       74471 | André de Paula                      | PE       | PSD           |      122.55
      211498 | Renato Santana                      | DF       | PSD           |        0.30
      204503 | Alexandre Padilha                   | SP       | PT            |        0.21
      220636 | Luiz Marinho                        | SP       | PT            |        0.18
