deputy_id;106701-223;106701-227;1197773-140;1197773-90;1197773-99;1212491-84;1228863-61;1228863-64;1228863-73;1243686-66;1301025-111;1301141-69;1301241-77;1302214-101;1302214-120;1302214-128;1302214-131;135198-114;146708-38;1548579-109;1548579-114;1548579-122;1548579-126;1548579-144;1548579-186;1548579-194;1555327-87;1555497-56;1555497-62;1570646-104;1570646-109;1594768-93;1672171-148;1672576-221;1701755-60;1713431-105;1713431-120;1713431-125;1713431-127;1738740-118;1738740-144;1738740-150;2053121-98;2076754-115;2076754-124;2076875-108;2079477-63;2079477-74;2079477-80;2079700-179;2079700-191;2079700-200;2079700-204;2115253-104;2115253-111;2115253-116;2115253-118;2115253-156;2115253-167;2115253-172;2115253-175;2115253-179;2115253-183;2121416-85;2121642-102;2121642-105;2121642-88;2121642-95;2122682-86;2122682-94;2123646-69;2125189-161;2125189-174;2125189-176;2125189-180;2125189-191;2128135-56;2128135-61;2128135-67;2128135-72;2133009-120;2133009-126;2138680-43;2138680-57;2139049-52;2141497-80;2146350-85;2147513-112;2147513-140;2147513-171;2147513-92;2147513-99;2149303-50;2150163-78;2157806-125;2157806-131;2157806-137;2157806-143;2157806-168;2157806-177;2160441-100;2160441-82;2160441-90;2162116-161;2162116-169;2162116-178;2162116-181;2162802-89;2164336-110;2164345-72;2166464-128;2166464-132;2166878-66;2167882-83;2168250-55;2169643-64;2175977-108;2175977-119;2175977-128;2175977-137;2175977-139;2178408-157;2178408-165;2178408-173;2180386-73;2181620-115;2181620-123;2182520-69;2187635-29;2190084-79;2190084-88;2190084-93;2190707-68;2190822-75;2190822-86;2190822-89;2190986-104;2190986-112;2190986-125;2190986-74;2191179-50;2191208-67;2191678-93;2191944-53;2192901-54;2193584-7;2193587-69;2193587-83;2193787-58;2193789-38;2194442-74;2194861-62;2194861-66;2194861-73;2194861-77;2194861-79;2194861-82;2194861-85;2194861-91;2194861-94;2195634-67;2195860-79;2195860-81;2196486-105;2196486-79;2196486-92;2196833-307;2196833-323;2196833-326;2196833-328;2196833-331;2196833-349;2196833-353;2196833-356;2196833-359;2196833-362;2196833-365;2196833-373;2196833-380;2196833-386;2196833-390;2196833-392;2196833-395;2204088-80;2204088-85;2204088-88;2205254-76;2207066-109;2207767-59;2210127-55;2210127-60;2210920-80;2212908-90;2215268-40;2218538-8;2219957-27;2219957-37;2219957-46;2219957-54;2219957-58;2219957-61;2220819-82;2224999-104;2224999-107;2224999-67;2224999-77;2224999-88;2224999-96;2225224-117;2225224-125;2226885-52;2227739-64;2227739-72;2228358-56;2231632-102;2231632-97;2231888-29;2233324-100;2233324-103;2233324-106;2233324-71;2233324-75;2233324-83;2233324-86;2233324-97;2233802-401;2233802-416;2233802-424;2233802-438;2234260-164;2236291-85;2237596-92;2238434-100;2238434-104;2238434-146;2238434-150;2238434-80;2238434-85;2238434-87;2238434-89;2238434-94;2238434-99;2241811-29;2241973-52;2244008-82;2252295-110;2252295-120;2252295-130;2253943-133;2255003-39;2255003-42;2256159-69;2257488-84;2258828-105;2262108-41;2262945-52;2264300-44;2267419-90;2267839-92;2268676-103;2268676-115;2268676-120;2268676-127;2268676-85;2269745-144;2269745-70;2269745-79;2269745-81;2269745-84;2269745-86;2269745-88;2269745-90;2269745-93;2270325-88;2270325-92;2270800-121;2270800-126;2270800-130;2270800-135;2270800-148;2270800-151;2270800-160;2270800-165;2270800-172;2270800-175;2271762-43;2277279-40;2277279-53;2277279-64;2277279-68;2277348-72;2277651-56;2279186-104;2279186-107;2279186-84;2279186-86;2279186-92;2279186-94;2279186-97;2279186-99;2282142-9;2283136-39;2284555-280;2284555-287;2285390-59;2286627-121;2286627-142;2286627-150;2286627-155;2288021-102;2288021-108;2288021-113;2288318-70;2288318-78;2289351-66;2289552-46;2289552-55;2289552-58;2289763-52;2290130-49;2290759-62;2291298-41;2291877-43;2295135-33;2296528-48;2296528-63;2297512-65;2297512-70;2299903-53;2300232-56;2301103-79;2301331-42;2301683-33;2302821-51;2303871-36;2305375-57;2305816-108;2306513-111;2306513-113;2306513-116;2309053-157;2309053-167;2309053-173;2309053-174;2309053-176;2309053-179;2309995-40;2309995-53;2310837-8;2311361-37;2312373-128;2312373-140;2314518-38;2315917-27;2315917-38;2315917-45;2315917-49;2317934-29;2317934-32;2318217-77;2318217-81;2318217-86;2318217-90;2318217-93;2318399-27;2318399-36;2318399-43;2318399-50;2319364-20;2319815-49;2320081-66;2320081-68;2320532-34;2320532-38;2320532-41;2320643-8;2321016-41;2321477-44;2323050-47;2323056-21;2323056-55;2323391-73;2324243-8;2324721-73;2324721-79;2324721-94;2324988-18;2324988-23;2325721-41;2325721-49;2325721-54;2325721-62;2325845-23;2325986-29;2326582-61;2326749-8;2330331-44;2331282-8;2332775-85;2332775-89;2333899-27;2333929-40;2334279-38;2334279-57;2334680-29;2334680-34;2334680-39;2334680-46;2334926-27;2334928-46;2334996-63;2335185-89;2336393-56;2336393-59;2336393-61;2336393-64;2336393-67;2336505-44;2336505-47;2336505-54;2336833-9;2337246-43;2338753-75;2338753-88;2339647-41;2341047-55;2341047-60;2344909-65;2344938-48;2344938-60;2344938-71;2345140-8;2345281-63;2345368-50;2345368-56;2345368-78;2345378-38;2345468-38;2345484-39;2345484-83;2345493-31;2345493-35;2345493-38;2345493-41;2345493-44;2345493-47;2345493-50;2345680-86;2347150-73;2348298-27;2348298-56;2348298-58;2348972-43;2348972-48;2349447-30;2349493-100;2349493-103;2349493-118;2349493-37;2349493-47;2349493-51;2349493-69;2349493-73;2349493-80;2349493-82;2349493-86;2349493-89;2349493-92;2349493-95;2349519-44;2349647-27;2349947-42;2350568-29;2350568-33;2350568-47;2350568-53;2350568-60;2350586-63;2350586-73;2350702-8;2350706-6;2350921-33;2350921-38;2351179-51;2351284-38;2351332-7;2351506-102;2351506-104;2351506-108;2351506-112;2351506-115;2351506-122;2351506-34;2351506-95;2351536-28;2351858-41;2351965-34;2351990-37;2352341-33;2352341-44;2352341-58;2352341-61;2352476-136;2352476-141;2352476-146;2352476-149;2352476-155;2352476-165;2352476-168;2352476-171;2352476-40;2352476-62;2352500-11;2353243-47;2353986-4;2354502-8;2354899-8;2355104-126;2355104-96;2355135-39;2355135-49;2355363-12;2355510-35;2355510-53;2355627-8;2355765-31;2356599-40;2357053-105;2357053-108;2357053-110;2357053-119;2357053-122;2357053-30;2357053-38;2357053-47;2357053-50;2357053-53;2357053-59;2357053-62;2357053-65;2357053-70;2357055-29;2357625-5;2357639-9;2357871-9;2357898-11;2358527-8;2358548-51;2358548-55;2358548-81;2358548-86;2358548-89;2358548-90;2358548-93;2358548-98;2358915-39;2358915-53;2358915-67;2358922-21;2359135-28;2359135-39;2359287-7;2359670-79;2360062-8;2360457-42;2360457-45;2360503-27;2360503-35;2360503-45;2360503-74;2360537-70;2361455-25;2361455-31;2361455-33;2362096-45;2362096-56;2362096-62;2362096-67;2362137-8;2362190-9;2362292-8;2362526-23;2362567-18;2362947-9;2363415-6;2363417-4;2363417-7;2364109-35;2365055-2;2366564-26;2366681-2;2366681-3;2366682-2;2366682-5;2367064-66;2367064-68;2367064-82;2367548-7;2367595-12;2367600-30;2367600-35;2367600-45;2367600-47;2367600-49;2368697-38;2368697-43;2368697-49;2369594-8;2370495-47;2370495-50;2372071-26;2372071-41;2372071-44;2372099-6;2372772-51;2372772-56;2372772-60;2372983-7;2373113-32;2373113-42;2373113-47;2373369-5;2374400-101;2374400-106;2374400-110;2374400-121;2374400-46;2374400-53;2374400-58;2374515-24;2374540-41;2374982-4;2374982-7;2375497-8;2375501-8;2375543-9;2375630-8;2376169-101;2376169-40;2376169-46;2376169-55;2376169-62;2376230-2;2377273-8;2377516-12;2377518-12;2377566-12;2377675-8;2379209-53;2379209-61;2379378-9;2379582-7;2380083-26;2380451-7;2380817-32;2380880-6;2380935-9;2381043-35;2381043-45;2381043-60;2381043-63;2381043-66;2381043-85;2381043-91;2381044-4;2381414-24;2382257-49;2382599-8;2382611-10;2383019-46;2383019-50;2383019-54;2383019-86;2383019-91;2383287-23;2383287-30;2383287-41;2383287-43;2383287-47;2383287-50;2383287-53;2383287-61;2383411-50;2383411-59;2383411-63;2384430-4;2384667-40;2384692-21;2384692-27;2384692-31;2384692-33;2384692-35;2384692-38;2384692-43;2384692-45;2384692-49;2384733-25;2385037-2;2385037-3;2386051-101;2386051-80;2386051-84;2386051-90;2386051-93;2387035-44;2387035-55;2387055-90;2387055-91;2387066-100;2387066-101;2387066-44;2387066-55;2387066-63;2387066-70;2387066-78;2387066-80;2387066-84;2387066-89;2387066-91;2387066-94;2387067-33;2387264-8;2387266-8;2387579-19;2387579-27;2387579-35;2387579-37;2387579-40;2387579-43;2387579-46;2387579-49;2387875-52;2388029-86;2388029-88;2388029-94;2388124-38;2388491-7;2388837-35;2390384-12;2390639-8;2391567-50;2391935-43;2393997-9;2394478-15;2395883-53;2395883-58;2396155-24;2397087-45;2397890-54;2397890-55;2397925-16;2397925-25;2398003-10;2398530-57;2398530-60;2398530-68;2398530-73;2398741-64;2399380-8;2399396-7;2399598-108;2399598-112;2399598-70;2400068-20;2400068-23;2400115-8;2400118-7;2400758-37;2400758-62;2401407-6;2401548-4;2401881-9;2403068-11;2404884-24;2404884-30;2404958-8;2405312-8;2406187-54;2406964-10;2407112-7;2407484-36;2407521-8;2407960-8;2408105-8;2408107-9;2408125-7;2408145-17;2408682-8;2408709-73;2408709-77;2408948-7;2409076-34;2409114-8;2410466-47;2410466-50;2410488-26;2410488-40;2410488-45;2410517-10;2410601-41;2410601-46;2410669-8;2411730-8;2411815-7;2411961-13;2412712-8;2413230-8;2413257-114;2413257-115;2413257-116;2413257-125;2413257-85;2413257-89;2413257-96;2414224-6;2414600-8;2415411-9;2415841-7;2416729-28;2416733-28;2416733-37;2416733-42;2416733-46;2416756-23;2416790-24;2416804-43;2416804-48;2416804-51;2416804-54;2416826-49;2417025-29;2417025-45;2417025-50;2417025-55;2417172-60;2417521-33;2418020-7;2418084-8;2418454-52;2418740-23;2418740-38;2418740-43;2418749-33;2418774-66;2418838-7;2419056-30;2419128-78;2419197-28;2419197-39;2419197-54;2419271-30;2419525-7;2419735-25;2419866-40;2420014-8;2420033-24;2420577-7;2420733-7;2421056-8;2421211-100;2421211-103;2421211-106;2421211-109;2421211-112;2421211-73;2421211-77;2421211-85;2421211-88;2421251-7;2421570-4;2421859-9;2422095-37;2422648-56;2422697-129;2422697-66;2422697-69;2422697-72;2422697-75;2422697-83;2422887-23;2422905-68;2422905-75;2423268-31;2423268-40;2424382-23;2424952-9;2424953-8;2425883-50;2426930-40;2426930-60;2426930-75;2427146-54;2427395-8;2428122-39;2428122-61;2428122-62;2428236-27;2428236-36;2428236-50;2428478-62;2428615-16;2428639-5;2430143-125;2430143-137;2430143-140;2430143-142;2430143-144;2430143-45;2430143-57;2430143-72;2430143-76;2430143-95;2430143-98;2430953-270;2430953-277;2430953-280;2431123-8;2431153-7;2431748-8;2431821-7;2432423-70;2432423-74;2432423-82;2432423-87;2432423-88;2432423-93;2432865-33;2432975-44;2433327-49;2433327-54;2433327-57;2433327-60;2433327-66;2433398-9;2433663-44;2433690-7;2434244-8;2434902-7;2437180-29;2437200-29;2437267-26;2437434-5;2437435-4;2437435-7;2437519-4;2437519-7;2437920-3;2438459-113;2438459-115;2438459-126;2438459-135;2438459-139;2438459-141;2438459-143;2438459-146;2438459-148;2438459-31;2438459-55;2438459-63;2438459-66;2438459-69;2438459-77;2438467-41;2438467-47;2438539-6;2438687-71;2438687-76;2439779-42;2439779-46;2439779-55;2439876-43;2439877-8;2440036-3;2441271-7;2441873-6;2441882-22;2442331-41;2442331-44;2442331-46;2442848-42;2442848-47;2442848-50;2444404-5;2444417-7;2447183-40;2447183-64;2447191-32;2447191-38;2447191-41;2447259-99;2447264-7;2447265-25;2447265-35;2447265-41;2447265-48;2447273-8;2447439-8;2447901-6;2447983-57;2448069-50;2448732-23;2448732-35;2448732-43;2448732-47;2448947-5;2448974-35;2448974-40;2448974-43;2448974-50;2448974-56;2449741-72;2450745-8;2451405-8;2452037-70;2452098-24;2452211-7;2452555-8;2453219-36;2453934-47;2453934-59;2453934-65;2453934-72;2454155-9;2454257-27;2454400-32;2454400-42;2454400-46;2454495-142;2454495-144;2454495-151;2454495-154;2454495-166;2454495-171;2454495-174;2454704-36;2454704-40;2454704-50;2454704-53;2454704-55;2454704-58;2454704-64;2454704-67;2454704-70;2454704-76;2455033-10;2456109-35;2456110-43;2456110-48;2456110-50;2456554-50;2456554-54;2456554-57;2456731-54;2456731-58;2456731-67;2456731-71;2456731-75;2456731-79;2456731-84;2457208-7;2457424-6;2457520-7;2458320-25;2458381-25;2458802-18;2460010-35;2460010-43;2461207-33;2461207-38;2461217-7;2462004-30;2462009-57;2462009-60;2462009-79;2462049-9;2462450-34;2462493-37;2462730-28;2462730-34;2463712-40;2463814-34;2463814-40;2463814-44;2463814-46;2465140-45;2465240-36;2466104-30;2466104-39;2466104-52;2466104-88;2466104-95;2466104-97;2466108-28;2466108-33;2466682-9;2467306-30;2467306-39;2467641-27;2467670-28;2467670-54;2467670-63;2467670-66;2467823-9;2467936-31;2467936-42;2469074-8;2469306-8;2469569-38;2470275-8;2471177-102;2471177-105;2471177-108;2471177-111;2471177-114;2471177-117;2471177-41;2471177-46;2471177-53;2471177-56;2471177-64;2471177-99;2471383-23;2472106-8;2473375-53;2473375-59;2473375-78;2473389-45;2473389-53;2473389-58;2473389-62;2473389-65;2473389-68;2473389-74;2473389-80;2473542-40;2473699-4;2475016-8;2475018-8;2476509-22;2476749-7;2476772-5;2476772-6;2476888-20;2477396-3;2477396-5;2477441-5;2477830-25;2479094-8;2479551-7;2480330-8;2480642-7;2480979-91;2480979-96;2481257-29;2481257-34;2481257-37;2481282-8;2481717-36;2481721-32;2481858-53;2481874-29;2481875-32;2481875-38;2482078-49;2482078-54;2482078-57;2482705-26;2483447-18;2483447-25;2483495-34;2483495-38;2483495-47;2483495-52;2483495-56;2483495-59;2483495-62;2483495-64;2483604-29;2483805-30;2483863-74;2484059-7;2485066-28;2485066-33;2485082-29;2485082-40;2485082-41;2485100-27;2485103-25;2485227-8;2485316-30;2485316-42;2485383-7;2485763-25;2485934-22;2486199-32;2486199-35;2486461-64;2486828-41;2487358-40;2487358-45;2487358-48;2487399-57;2487436-101;2487436-169;2489217-10;2490985-54;2492064-22;2492307-32;2492307-38;2494086-7;2494408-21;2494408-30;2494408-43;2494565-15;2494565-25;2494565-36;2494565-41;2494565-52;2494613-2;2494644-8;2494645-8;2494647-7;2494658-8;2495726-22;2496418-29;2496418-30;2496418-31;2497816-35;2497816-41;2497816-44;2497816-47;2497816-50;2497990-25;2497990-28;2497993-21;2497993-25;2497993-30;2497993-33;2498090-44;2498090-47;2498149-10;2498149-9;2498967-8;2499054-21;2499054-41;2499468-2;2499748-9;2500080-320;2500080-330;2500080-49;2500080-55;2500260-26;2500260-31;2500260-34;2500330-36;2500330-43;2501358-37;2501358-48;2502719-8;2503292-9;2503426-44;2503832-40;2503833-43;2503998-70;2503998-75;2507258-33;2512384-8;2515228-8;2515229-8;2515300-26;2515300-30;2515300-36;2515300-38;2515300-64;2515300-71;2515300-73;2515648-29;2515648-36;2515648-41;2515648-44;2517547-27;2517547-55;2519886-21;2519886-26;2519886-34;2519886-53;2520670-40;2520670-46;2520670-52;2520670-66;2524984-25;2524984-33;2524984-37;2525122-49;2525122-53;2525122-59;2525122-73;2525122-81;2525180-26;2525870-8;2526776-31;2530336-32;2530336-35;2530336-40;2530336-43;2530336-46;2530336-50;2530336-53;2530336-58;2533204-41;2533420-8;2535328-24;2535328-36;2535455-16;2536814-8;2536848-6;2536992-8;2538979-10;2541109-27;2541109-34;2541109-38;2541109-40;2541109-45;2541109-48;2541109-77;2541109-88;2541991-38;2543003-8;2543044-2;2543171-41;2543171-49;2545773-8;2549432-7;2552333-8;255291-105;2553457-17;2554285-43;2554285-48;2554285-51;2555110-45;2556109-8;2556169-8;2557414-24;2557414-32;2557414-41;2557801-10;2558261-8;2558444-7;2558628-8;2558692-10;2559194-42;2559194-44;2560611-10;2561475-6;2562149-7;2562173-21;2562173-30;2562289-8;2563330-59;2564132-13;2564274-29;2564274-37;2564763-24;2565804-8;2566427-8;2566565-10;2570007-63;2570007-66;2570007-69;2570219-7;2570800-6;2571484-12;2571484-9;257161-442;257161-446;257161-450;257161-454;257161-462;257161-465;257161-467;257161-476;257161-479;257161-483;2572994-8;2573921-8;2574143-8;2575077-10;2576234-34;2576234-41;2578879-27;2578879-31;2578879-38;2578968-7;2579791-17;2579832-105;2579832-41;2579832-49;2579832-54;2579832-61;2579832-62;2579832-95;2579832-96;2579832-99;2579995-8;2579996-8;2579999-8;2580122-8;2581700-31;2581785-8;2583550-7;2583574-8;2586587-30;2589628-8;259094-121;259094-125;259094-129;259094-134;259094-136;259094-140;259094-143;259094-146;259094-149;259094-151;259094-166;259094-172;259094-176;259094-179;259094-181;259094-187;259094-190;259094-193;259094-199;2591974-26;2593781-8;2595686-22;2595686-29;2595686-31;2595984-22;2595984-26;2595984-31;2595984-34;2596339-8;2596663-47;2600122-8;2600277-9;2600278-9;2600708-7;2600838-46;2601040-23;2601040-31;2601223-8;2601522-8;2601794-5;2601990-42;2603342-42;2604314-28;2604383-7;2605090-8;2605243-12;2606970-8;2607727-7;2607960-9;2608575-64;2610645-5;2611717-33;2611717-38;2613731-29;2613731-47;2613731-65;2617164-10;2618104-8;2625979-8;2626432-8;2629954-8;264726-127;264726-131;264726-136;264726-142;264726-144;264726-148;264726-157;299788-65;344428-84;345311-248;345311-257;345311-270;345311-276;345311-279;346155-112;346155-136;347421-181;347421-188;347421-192;347421-198;347421-200;347421-202;347421-205;347421-221;347421-224;366046-100;366046-102;366046-90;366046-95;374450-132;408349-216;480184-129;496201-66;499716-142;499716-172;499716-177;499716-179;503670-99;505535-143;505535-160;505535-165;527212-147;533105-109;534947-76;536122-92;537377-101;537377-104;537377-88;537377-97;541855-97;543252-45;543252-60;545304-112;545304-120;545304-128;545304-132;545304-134;545304-154;559138-191;559138-201;559138-206;559138-221;559138-224;559138-225;559138-237;559138-241;565397-185;575585-69;575585-92;575585-99;584569-77;587340-61;589982-103;589982-124;589982-126;589982-129;593858-48;601668-75;602720-66;604557-191;604557-205;622019-63;622019-68;622019-72;622019-73;622019-76;622019-81;622019-83;622673-73;945492-147;945492-151;946517-131
100689;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;1.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;1.0;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;1.0;1.0;1.0;;;0.0;1.0;;;;;;;;;;;1.0;;1.0;;1.0;1.0;;;;;;;1.0;;;;;;;1.0;;;;1.0;1.0;;1.0;1.0;;;;;;;;;1.0;1.0;1.0;1.0;;;;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;1.0;;;;;;;;;;0.0;;;;;;;1.0;;0.0;1.0;1.0;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;1.0;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103758;;;;1.0;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;1.0;0.0;;1.0;;;;;;;;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;;0.0;1.0;1.0;;;;;;;;;;;;;;;;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;0.0;;;1.0;0.0;1.0;0.0;1.0;1.0;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;0.0;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;0.0;0.0;1.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;1.0;;1.0;1.0;;;;1.0;;;;;;;;;;0.0;;;;;;;1.0;;1.0;1.0;;1.0;;;;;0.0;1.0;;;;;;;;;1.0;0.0;0.0;0.0;0.0;;;;1.0;;;;;;;;1.0;1.0;;1.0;1.0;0.0;;0.0;1.0;;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;0.0;;;;;;;;;0.0;1.0;0.0;;;;0.0;;0.0;1.0;;1.0;;1.0;;;0.0;;;;;;1.0;0.0;1.0;1.0;;;1.0;;1.0;;;;;;;;;;;;1.0;;;;;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;;1.0;;;;1.0;;;1.0;1.0;;;;1.0;;;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;;1.0;1.0;;1.0;;;;;;;;;0.0;0.0;1.0;1.0;;1.0;1.0;;0.0;;;0.0;;;0.0;;;;;;;;;;1.0;1.0;;;1.0;;;;0.0;;;;;;;;;1.0;1.0;1.0;;;;;;;;;1.0;;;0.0;;;1.0;;;;1.0;;;;;;0.0;1.0;0.0;0.0;1.0;1.0;;;;;1.0;1.0;1.0;1.0;;;;;;;;1.0;1.0;1.0;1.0;;;1.0;1.0;;1.0;;;1.0;;;;;;;;;;1.0;1.0;1.0;;;;;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;1.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;1.0;1.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;1.0;1.0;0.0;0.0;1.0;1.0;;1.0;;;1.0;1.0;;;;;;;1.0;;1.0;;1.0;1.0;;;1.0;0.0;0.0;1.0;1.0;;0.0;;;;;1.0;;;1.0;1.0;1.0;;1.0;1.0;;;;;;;;1.0;1.0;1.0;;1.0;0.0;0.0;1.0;1.0;;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;;1.0;1.0;;;;;;;;;;0.0;0.0;;;;;;1.0;;1.0;1.0;1.0;;;;;;;;;;1.0;;1.0;1.0;;1.0;1.0;1.0;0.0;1.0;0.0;;;;;1.0;;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;1.0;0.0;1.0;;;;1.0;0.0;1.0;;;;;;;;;0.0;1.0;1.0;1.0;1.0;0.0;1.0;;1.0;1.0;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;1.0;0.0;;1.0;;;;;;;;;;1.0;0.0;1.0;0.0;0.0;1.0;;;;;;;1.0;0.0;;;;;;;;1.0;0.0;1.0;1.0;;;;0.0;1.0;0.0;;1.0;1.0;;;;;;1.0;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;0.0;;;;0.0;;;;;;;;;;;;;;;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;
