"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2560792";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2560792";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Fernando Farias";"MDB";"";"AL";"1";"1"
"2556887";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2556887";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Laércio Oliveira";"PP";"";"SE";"1";"1"
"2556717";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2556717";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Alessandro Vieira";"MDB";"";"SE";"1";"1"
"2543180";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2543180";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Rogério Carvalho";"PT";"";"SE";"1";"1"
"2543177";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2543177";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Bene Camacho";"PSD";"";"MA";"1";"1"
"2538264";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2538264";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Rogério Carvalho";"PT";"";"SE";"1";"1"
"2538258";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2538258";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jayme Campos";"União";"";"MT";"1";"1"
"2532501";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532501";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Portinho";"PL";"";"RJ";"1";"1"
"2532486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532486";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Fernando Dueire";"MDB";"";"PE";"1";"1"
"2532479";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532479";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jorge Seif";"PL";"";"SC";"1";"1"
"2532021";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532021";"204553";"https://dadosabertos.camara.leg.br/api/v2/deputados/204553";"10000";"Deputado(a)";"Pastor Sargento Isidório";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"BA";"1";"1"
"2527764";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527764";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jader Barbalho";"MDB";"";"PA";"1";"1"
"2527757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527757";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Portinho";"PL";"";"RJ";"1";"1"
"2527751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527751";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Marcos do Val";"PODEMOS";"";"ES";"1";"1"
"2527750";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527750";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Teresa Leitão";"PT";"";"PE";"1";"1"
"2527749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527749";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Damares Alves";"REPUBLIC";"";"DF";"1";"1"
"2527746";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527746";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Fernando Dueire";"MDB";"";"PE";"1";"1"
"2527744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2527744";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eduardo Girão";"NOVO";"";"CE";"1";"1"
"2525254";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2525254";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Esperidião Amin";"PP";"";"SC";"1";"1"
"2519684";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2519684";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eduardo Girão";"NOVO";"";"CE";"1";"1"
"2519677";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2519677";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Mecias Jesus";"REPUBLIC";"";"RR";"1";"1"
"2517596";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2517596";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2517591";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2517591";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2517581";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2517581";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2504040";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2504040";"74156";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"10000";"Deputado(a)";"Leonardo Monteiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"2498452";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2498452";"220595";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"10000";"Deputado(a)";"Coronel Fernanda";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"1";"1"
"2497892";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2497892";"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"10000";"Deputado(a)";"Chris Tonietto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"1";"1"
"2497380";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2497380";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2495728";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2495728";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Leila Barros";"PDT";"";"DF";"1";"1"
"2495348";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2495348";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eduardo Girão";"NOVO";"";"CE";"1";"1"
"2495347";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2495347";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Tereza Cristina";"PP";"";"";"1";"1"
"2495156";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2495156";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flávio Dino";"PSB";"";"MA";"1";"1"
"2495153";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2495153";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Wellington Fagundes";"PL";"";"MT";"1";"1"
"2491143";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2491143";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2491121";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2491121";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2488660";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2488660";"220682";"https://dadosabertos.camara.leg.br/api/v2/deputados/220682";"10000";"Deputado(a)";"Tadeu Veneri";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"1";"1"
"2487987";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2487987";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Comissão de Educação e Cultura";"";"";"";"1";"1"
"2487725";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2487725";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"2";"COMISSÃO PERMANENTE";"Comissão de Minas e Energia";"";"";"";"1";"1"
"2486908";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486908";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Tereza Cristina";"PP";"";"MS";"1";"1"
"2486558";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486558";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2486538";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486538";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2485094";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2485094";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Janaína Farias";"PT";"";"CE";"1";"1"
"2485093";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2485093";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Vanderlan Cardoso";"PSD";"";"GO";"1";"1"
"2485092";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2485092";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Astronauta Marcos Pontes";"PL";"";"SP";"1";"1"
"2485091";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2485091";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flávio Arns";"PSB";"";"PR";"1";"1"
"2483954";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483954";"160592";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"10000";"Deputado(a)";"Zeca Dirceu";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"1";"1"
"2483592";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483592";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2483579";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483579";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2483007";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483007";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2483006";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483006";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2483005";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483005";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2483004";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483004";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2483001";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483001";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2483000";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483000";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482840";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482840";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482839";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482837";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482835";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482834";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482834";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482833";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482832";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482832";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482828";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482828";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482817";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482817";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"1";"COMISSÃO DIRETORA";"Plenário";"";"";"";"1";"1"
"2482754";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482754";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482749";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482743";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482743";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482710";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482710";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Viana";"PODEMOS";"";"MG";"1";"1"
"2482488";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482488";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482486";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482483";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482483";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100070";"12000";"Órgão da Câmara dos Deputados";"Departamento de Taquigrafia";"";"";"";"1";"1"
"2482424";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482424";"204374";"https://dadosabertos.camara.leg.br/api/v2/deputados/204374";"10000";"Deputado(a)";"Bia Kicis";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"DF";"1";"1"
"2482251";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482251";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2482247";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482247";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
"2482245";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482245";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"10000";"Deputado(a)";"Julio Cesar Ribeiro";"REPUBLIC";"";"DF";"1";"1"
