"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"204535";"https://dadosabertos.camara.leg.br/api/v2/deputados/204535"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"204540";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"204573";"https://dadosabertos.camara.leg.br/api/v2/deputados/204573"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220529";"https://dadosabertos.camara.leg.br/api/v2/deputados/220529"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220533";"https://dadosabertos.camara.leg.br/api/v2/deputados/220533"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220543";"https://dadosabertos.camara.leg.br/api/v2/deputados/220543"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220551";"https://dadosabertos.camara.leg.br/api/v2/deputados/220551"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220552";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220560";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220566";"https://dadosabertos.camara.leg.br/api/v2/deputados/220566"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220568";"https://dadosabertos.camara.leg.br/api/v2/deputados/220568"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220574";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220580";"https://dadosabertos.camara.leg.br/api/v2/deputados/220580"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220586";"https://dadosabertos.camara.leg.br/api/v2/deputados/220586"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220591";"https://dadosabertos.camara.leg.br/api/v2/deputados/220591"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220593";"https://dadosabertos.camara.leg.br/api/v2/deputados/220593"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220598";"https://dadosabertos.camara.leg.br/api/v2/deputados/220598"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220608";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220609";"https://dadosabertos.camara.leg.br/api/v2/deputados/220609"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220621";"https://dadosabertos.camara.leg.br/api/v2/deputados/220621"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220626";"https://dadosabertos.camara.leg.br/api/v2/deputados/220626"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220629";"https://dadosabertos.camara.leg.br/api/v2/deputados/220629"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220690";"https://dadosabertos.camara.leg.br/api/v2/deputados/220690"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"220695";"https://dadosabertos.camara.leg.br/api/v2/deputados/220695"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"221329";"https://dadosabertos.camara.leg.br/api/v2/deputados/221329"
"66994";"https://dadosabertos.camara.leg.br/api/v2/eventos/66994";"2023-03-22T10:10:55";"221338";"https://dadosabertos.camara.leg.br/api/v2/deputados/221338"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"73768";"https://dadosabertos.camara.leg.br/api/v2/deputados/73768"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"74084";"https://dadosabertos.camara.leg.br/api/v2/deputados/74084"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"74141";"https://dadosabertos.camara.leg.br/api/v2/deputados/74141"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"74550";"https://dadosabertos.camara.leg.br/api/v2/deputados/74550"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"107970";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"109429";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"122974";"https://dadosabertos.camara.leg.br/api/v2/deputados/122974"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"136811";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"137070";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070"
